frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id88,id95,id98,id105,id110,id113,id115,id118,id120,id121,id125,id129,id133,id134,id135,id137,id148,id151,id153,id155,id162,id165,id166,id169,id170,id173,id177,id190,id197,id200,id206,id208,id209,id212,id216,id218,id221,id234,id246,id248,id249,id252,id254,id255,id260,id262,id273,id275,id276,id279,id281,id285,id288,id289,id292,id294,id301,id311,id312,id313
278,,,,,,,,,"(326.09, 299.54)",,,,,,,,"(468.36, 2.35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.48, 130.40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.85, 2.04)",,,,,"(730.48, 13.18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.58, 52.74)",,"(268.67, 188.68)",,"(547.09, 133.12)",,,"(266.23, 205.45)",,,,,,,
279,,,,,,,,,"(328.37, 297.65)",,,,,,,,"(468.61, 0.93)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.50, 128.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.61, 2.04)",,,,,"(730.20, 11.54)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.43, 50.15)",,"(268.63, 188.12)",,"(547.16, 133.07)",,,"(266.29, 205.45)",,,,,,,
280,,,,,,,,,"(330.26, 295.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192.90, 126.90)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.88, 2.20)",,,,,"(730.31, 9.54)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.58, 47.93)",,"(268.52, 187.65)",,"(547.15, 133.10)",,,"(266.24, 205.45)",,,,,,,
281,,,,,,,,,"(331.82, 294.26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.22, 124.57)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.85, 2.18)",,,,,"(730.09, 8.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.53, 46.07)",,"(268.45, 187.67)",,"(547.10, 133.10)",,,"(266.27, 205.46)",,,,,,,
282,,,,,,,,,"(333.24, 292.62)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.30, 122.29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.81, 2.24)",,,,,"(730.25, 7.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.40, 44.15)",,"(268.46, 187.71)",,"(547.16, 133.10)",,,"(266.29, 205.47)",,,,"(41.04, 127.94)",,,
283,,,,,,,,,"(334.15, 291.18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.39, 120.67)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.98, 2.28)",,,,,"(730.18, 5.59)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.32, 40.90)",,"(268.55, 187.68)",,"(547.12, 133.09)",,,"(266.35, 205.43)",,,,"(41.91, 126.88)",,,
284,,,,,,,,,"(334.97, 290.04)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.06, 118.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.58, 2.17)",,,,,"(730.16, 3.85)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.20, 38.27)",,"(268.57, 187.71)",,"(547.16, 133.19)",,,"(266.33, 205.44)",,,,"(42.08, 124.99)",,,
285,,,,,,,,,"(335.77, 288.68)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(193.98, 116.29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.39, 2.36)",,,,,"(730.19, 3.24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.73, 35.84)",,"(268.60, 187.68)",,"(547.16, 133.15)",,,"(266.32, 205.44)",,,"(163.19, 303.18)","(43.41, 122.40)",,,
286,,,,,,,,,"(336.25, 287.67)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.17, 114.21)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.41, 2.36)",,,,,"(729.70, 2.48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.72, 33.57)",,"(268.58, 187.71)",,"(547.16, 133.11)",,,"(266.26, 205.46)",,,"(161.46, 299.94)","(44.71, 120.16)",,,
287,,,,,,,,,"(336.48, 286.56)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.68, 112.26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.49, 2.39)",,,,,"(729.52, 2.18)",,,,,,,,,,,,,,,,,,"(596.47, 1.23)",,,,,,,,,,,,,,,"(684.63, 31.93)",,"(268.58, 187.69)",,"(547.15, 133.11)",,,"(266.30, 205.47)",,,"(159.47, 297.62)","(46.23, 117.54)",,,
288,,,,,,,,,"(336.90, 284.66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(194.99, 110.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.29, 2.33)",,,,,"(729.97, 1.43)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.70, 30.10)",,"(268.52, 187.73)",,"(547.13, 133.11)",,,"(266.40, 205.54)",,,"(157.94, 295.45)","(48.02, 114.59)",,,
289,,,,,,,,,"(336.93, 282.24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(195.30, 109.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.32, 2.41)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.05, 28.29)",,"(268.60, 187.71)",,"(547.12, 133.22)",,,"(266.46, 205.51)",,,"(156.42, 293.03)","(49.48, 111.58)",,,
290,,,,,,,,,"(336.90, 279.83)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(195.78, 106.20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.28, 2.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.83, 26.76)",,"(268.61, 187.75)",,"(547.12, 133.22)",,,"(266.40, 205.54)",,,"(155.54, 290.76)","(51.18, 108.32)",,,
291,,,,,,,,,"(337.24, 277.36)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(196.32, 104.68)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(449.16, 2.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.55, 25.06)",,"(268.58, 187.74)",,"(547.10, 133.13)",,,"(266.37, 205.53)",,,"(154.09, 288.37)","(52.47, 104.67)",,,
292,,,,,,,,,"(337.43, 275.17)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(196.72, 103.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.98, 2.40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.29, 22.83)",,"(268.58, 187.73)",,"(547.05, 133.13)",,,"(266.34, 205.56)",,,"(153.02, 286.90)","(53.40, 101.13)","(66.29, 327.14)",,
293,,,,,,,,,"(337.03, 273.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197.12, 100.68)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.57, 2.50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.10, 20.36)",,"(268.53, 187.70)",,"(547.07, 133.15)",,,"(266.34, 205.57)",,,"(151.76, 284.86)","(54.18, 98.06)","(66.87, 326.11)",,
294,,,,,,,,,"(336.91, 271.40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197.73, 98.90)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.35, 2.72)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.22, 17.90)",,"(268.48, 187.27)",,"(547.08, 133.31)",,,"(266.35, 205.53)",,,"(149.82, 282.63)","(55.27, 94.80)","(67.85, 324.49)",,
295,,,,,,,,,"(336.81, 269.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(198.26, 97.35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.14, 2.76)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.28, 15.23)",,"(268.48, 187.15)",,"(547.07, 133.43)",,,"(266.42, 205.56)",,,"(148.66, 280.41)","(55.20, 91.63)","(68.12, 323.88)",,
296,,,,,,,,,"(336.51, 267.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(198.88, 95.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.02, 2.75)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(683.92, 12.53)",,"(268.24, 186.61)",,"(546.93, 133.60)",,,"(266.39, 205.55)",,,"(146.93, 278.16)","(55.17, 87.74)","(68.80, 321.88)",,
297,,,,,,,,,"(336.26, 265.91)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(199.23, 93.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.04, 2.78)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(682.72, 10.33)",,"(268.23, 186.33)",,"(546.60, 133.75)",,"(597.35, 0.94)","(266.35, 205.58)",,,"(145.73, 276.20)","(55.02, 84.34)","(69.42, 320.57)",,
298,,,,,,,,,"(335.87, 264.02)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(199.48, 91.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.08, 2.77)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(681.71, 7.89)",,"(268.38, 185.87)",,"(546.64, 133.80)",,"(598.87, 1.08)","(266.41, 205.56)",,,"(144.81, 274.73)","(55.22, 80.58)","(69.99, 319.17)",,
299,,,,,,,,,"(335.45, 262.37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(200.07, 89.12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.06, 2.78)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(681.00, 5.99)",,"(268.48, 185.81)",,"(546.17, 134.06)",,"(598.68, 1.08)","(266.37, 205.58)",,,"(143.71, 273.08)","(55.89, 77.46)","(70.00, 318.45)",,
300,,,,,,,,,"(334.67, 260.52)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(200.36, 87.29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(448.04, 2.78)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(680.34, 4.18)",,,,"(545.73, 134.11)",,"(598.53, 1.19)","(266.48, 205.61)",,,"(143.08, 271.95)","(56.49, 74.75)","(70.71, 316.64)",,
301,,,,,,,,,"(333.98, 258.61)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(201.06, 85.96)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(447.99, 2.83)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.76, 3.21)",,,,"(545.10, 134.13)",,"(598.78, 1.13)","(267.63, 205.93)",,,"(142.65, 270.63)","(57.79, 70.97)","(70.99, 314.32)",,
302,,,,,,,,,"(333.75, 255.93)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(201.63, 83.93)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(447.97, 2.84)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.15, 2.46)",,,,"(544.65, 134.67)",,"(598.73, 1.18)","(267.65, 205.93)",,,"(142.26, 268.99)","(58.60, 67.50)","(70.85, 312.13)",,
303,,,,,,,,,"(332.94, 253.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(201.60, 81.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(447.83, 3.03)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.08, 1.94)",,,,"(543.88, 135.41)",,"(598.57, 1.29)","(267.54, 205.92)",,,"(141.32, 267.31)","(59.96, 63.83)","(71.22, 310.11)",,
304,,,,,,,,,"(332.08, 250.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(201.83, 80.20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(447.47, 3.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.10, 1.90)",,,,"(542.73, 136.14)",,"(598.41, 1.27)","(267.35, 205.95)",,,"(140.81, 266.12)","(61.70, 60.89)","(71.13, 308.39)",,
305,,,,,,,,,"(330.97, 248.12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(201.82, 79.02)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(447.38, 3.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.09, 1.88)",,,,"(542.96, 137.81)",,"(598.33, 1.25)","(267.40, 205.95)",,,"(140.34, 264.57)","(63.41, 57.71)","(71.31, 305.87)",,
306,,,,,,,,,"(330.27, 245.55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(201.86, 77.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(447.04, 3.07)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.28, 1.88)",,,,"(542.10, 139.71)",,"(598.37, 1.25)","(267.27, 206.00)",,,"(139.50, 262.77)","(64.94, 54.49)","(71.34, 303.77)",,
307,,,,,,,,,"(329.44, 243.20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(201.95, 75.57)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(446.83, 3.19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.30, 1.89)",,,,"(541.88, 141.33)",,"(598.43, 1.26)","(267.27, 206.00)",,,"(139.06, 260.72)","(66.62, 51.35)","(71.21, 301.23)","(149.92, 33.13)","(24.08, 292.22)"
308,,,,,,,,,"(328.35, 240.37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(202.05, 73.88)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(446.73, 3.18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.25, 1.85)",,,,"(541.19, 143.58)",,"(598.35, 1.28)","(267.37, 205.98)",,,"(138.26, 258.17)","(68.11, 48.41)","(71.34, 298.52)","(149.81, 35.08)","(25.38, 290.22)"
309,,,,,,,,,"(327.29, 238.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(202.27, 72.04)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(446.74, 3.19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(678.94, 1.86)",,,,"(540.04, 145.21)",,"(598.25, 1.28)","(266.55, 205.47)",,,"(137.69, 254.95)","(69.86, 45.10)","(70.92, 295.19)","(150.46, 37.46)","(25.78, 288.07)"
310,,,,,,,,,"(326.38, 235.98)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(202.10, 70.77)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(447.00, 3.35)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(678.30, 1.57)",,,,"(538.82, 146.48)",,"(598.74, 1.08)","(266.53, 205.47)",,,"(137.07, 251.84)","(70.83, 42.51)","(70.54, 292.16)","(151.86, 40.70)","(26.50, 286.23)"
311,,,,,,,,,"(325.49, 232.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(202.09, 68.70)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(446.96, 3.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(538.05, 147.88)",,"(599.62, 1.02)","(266.46, 205.47)",,,"(135.93, 248.28)","(72.13, 39.68)","(70.05, 289.68)","(153.45, 43.00)","(27.59, 283.51)"
