frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96
680,,,,,,,"(391.19, 447.00)","(623.98, 30.97)",,,,,"(67.03, 68.98)",,,"(200.48, 2.17)",,,"(624.78, 44.97)","(267.21, 197.90)","(144.45, 20.04)","(560.80, 24.32)",,"(283.80, 26.57)","(159.22, 22.27)",,,,,"(286.15, 220.09)",,,,,,,,,,"(177.62, 25.26)",,,,,,,,,,,,,,,"(295.41, 318.72)","(52.97, 49.84)",,,,,,,,,,"(525.22, 22.79)",,,,,"(559.76, 18.24)",,,,,,,,,,,,"(383.67, 45.11)",,,"(637.53, 21.13)",,,,,"(690.75, 23.09)",,"(384.45, 446.40)","(429.16, 46.43)","(433.34, 22.03)","(133.47, 22.44)"
681,,,,,,,"(391.18, 447.02)","(624.00, 30.83)",,,,,"(67.04, 70.20)",,,,,,"(624.93, 44.51)","(267.22, 197.91)","(143.00, 21.09)","(562.87, 24.22)",,"(282.95, 26.51)","(159.19, 22.29)",,,,,"(286.16, 220.07)",,,,,,,,,,"(179.42, 24.85)",,,,,,,,,,,,,,,"(295.98, 315.75)","(55.53, 50.47)",,,,,,,,,,"(526.82, 23.51)",,,,,"(560.53, 18.50)",,,,,,,,,,,,"(383.60, 45.12)",,,"(638.06, 21.19)",,,,,"(690.42, 23.22)",,"(384.45, 446.36)","(429.31, 45.78)","(433.61, 21.99)","(133.50, 22.64)"
682,,,,,,,"(391.18, 446.98)","(624.15, 30.75)",,,,,"(66.74, 71.19)",,,,,,"(625.07, 44.31)","(267.22, 197.91)","(142.04, 21.62)","(563.86, 24.35)",,"(281.62, 26.32)","(159.19, 22.27)",,,,,"(286.19, 220.09)",,,,,,,,,,"(181.41, 24.42)",,,,,,,,,,,,,,,"(296.22, 313.60)","(57.94, 50.44)",,,,,,,,,,"(527.80, 23.54)",,,,,"(560.73, 18.13)",,,,,,,,,,,,"(383.57, 45.13)",,,"(637.56, 21.22)",,,,,"(690.18, 23.14)",,"(384.41, 446.35)","(429.65, 44.23)","(433.99, 21.98)","(133.41, 22.86)"
683,,,,,,,"(391.19, 446.97)","(624.30, 30.56)",,,,,"(66.51, 71.85)",,,,,,"(625.37, 44.75)","(267.24, 197.93)","(140.86, 22.54)","(564.57, 24.29)",,"(279.91, 26.84)","(159.21, 22.30)",,,,,"(286.17, 220.11)",,,,,,,,,,"(182.57, 24.42)",,,,,,,,,,,,,,,"(296.88, 310.59)","(60.24, 50.45)",,,,,,,,,,"(529.04, 23.55)",,,,,"(561.11, 17.77)",,,,,,,,,,,,"(383.59, 45.15)",,,"(636.86, 23.24)",,,,,"(690.13, 23.06)","(642.41, 19.66)","(384.40, 446.34)","(429.90, 42.02)","(433.98, 22.00)","(133.18, 22.80)"
684,,,,,,,"(391.24, 446.95)","(624.30, 30.59)",,,,,,,,"(200.54, 2.24)",,,"(625.66, 44.62)","(267.25, 197.94)","(139.71, 24.37)","(565.08, 23.92)",,"(279.15, 26.77)","(159.21, 22.36)",,,,,"(286.19, 220.12)",,,,,,,,,,"(184.38, 24.52)",,,,,,,,,,,,,,,"(297.33, 308.39)","(62.41, 49.98)",,,,,,,,,,"(530.80, 23.78)",,,,,"(561.00, 18.26)",,,,,,,,,,,,"(383.65, 45.17)",,,"(636.87, 23.12)",,,,,"(690.30, 22.74)","(643.58, 19.31)","(384.46, 446.42)","(429.59, 38.91)","(433.99, 21.89)","(133.02, 22.25)"
685,,,,,,,"(391.22, 446.96)","(624.39, 30.49)",,,,,,,,,,,"(626.64, 44.75)","(267.26, 197.94)","(138.05, 26.45)","(565.57, 23.76)",,"(277.08, 26.58)","(159.17, 22.38)",,,,,"(286.21, 220.10)",,,,,,,,,,"(185.80, 24.71)",,,,,,,,,,,,,,,"(297.45, 306.18)","(64.53, 49.97)",,,,,,,,,,"(531.24, 23.75)",,,,,"(561.23, 18.20)",,,,,,,,,,,,"(383.62, 45.19)",,,"(636.95, 23.35)",,,,,"(690.47, 22.84)","(644.67, 19.18)","(384.44, 446.39)","(430.06, 35.76)","(434.18, 21.93)","(133.37, 21.84)"
686,,,,,,,"(391.24, 446.97)","(624.27, 30.74)",,,,,,,,,,,"(627.57, 44.70)","(267.27, 197.93)","(138.26, 28.08)","(566.13, 23.39)",,"(275.77, 26.18)","(159.19, 22.36)",,,,,"(286.21, 220.10)",,,,,,,,,,"(187.02, 24.91)",,,,,,,,,,,,,,,"(297.94, 303.92)","(66.67, 49.17)",,,,,,,,,,"(533.12, 23.79)",,,,,"(561.38, 18.26)",,,,,,,,,,,,"(383.56, 45.19)",,,"(637.15, 23.61)",,,,,"(690.62, 22.93)","(646.03, 18.34)","(384.42, 446.41)","(429.90, 33.17)","(434.02, 22.04)","(133.40, 20.62)"
687,,,,,,,"(391.22, 446.99)","(624.27, 30.74)",,,,,,,,,,,"(628.51, 45.15)","(267.27, 197.96)","(137.32, 30.57)","(566.70, 23.10)",,"(275.07, 26.25)","(159.21, 22.40)",,,,,"(286.23, 220.10)",,,,,,,,,,"(188.58, 25.27)",,,,,,,,,,,,,,,"(297.87, 301.82)","(68.77, 48.92)",,,,,,,"(583.08, 62.90)",,,"(534.89, 23.42)",,,,,"(561.56, 18.19)",,,,,,,,,,,,"(383.60, 45.28)",,,"(637.03, 23.73)",,,,,"(690.80, 23.14)","(648.73, 17.24)","(384.44, 446.41)","(430.02, 30.26)","(434.04, 22.17)","(134.86, 20.53)"
688,,,,,,,"(391.25, 446.97)","(624.41, 30.76)",,,,,,,,,,,"(629.55, 44.97)","(267.21, 197.96)","(136.64, 33.10)","(566.65, 22.80)",,"(274.07, 26.28)","(159.22, 22.37)",,,,,"(286.21, 220.09)",,,,,,,,,,"(189.73, 25.74)",,,,,,,,,,,,,,,"(297.99, 299.69)","(69.97, 49.74)",,,,,,,"(583.06, 62.76)",,,"(536.44, 23.04)",,,,,"(561.51, 18.33)",,,,,,,,,,,,"(383.68, 45.22)",,,"(636.67, 23.94)",,,,,"(690.81, 23.24)","(649.05, 17.08)","(384.44, 446.42)","(430.04, 28.08)","(433.93, 22.39)","(135.37, 19.54)"
689,,,,,,,"(391.21, 446.96)","(624.40, 30.70)",,,,,,,,,,,"(631.05, 44.94)","(267.22, 197.93)","(136.00, 35.52)","(566.50, 22.36)",,"(272.79, 25.95)","(159.22, 22.36)",,,,,"(286.21, 220.08)",,,,,,,,,,"(190.65, 26.44)",,,,,,,,,,,,,,,"(298.31, 298.08)","(71.29, 48.07)",,,,,,,"(583.02, 62.79)",,,"(538.94, 21.86)",,,,,"(561.53, 18.24)",,,,,,,,,,,,"(383.76, 45.25)",,,"(636.40, 24.13)",,,,,"(690.73, 23.32)","(649.33, 17.07)","(384.42, 446.38)","(430.01, 26.15)","(433.71, 22.44)","(135.15, 19.60)"
690,,,,,,,"(391.28, 446.98)","(624.51, 30.64)",,,,,,,,,,,"(632.80, 44.85)","(267.20, 197.93)","(134.89, 37.45)","(566.08, 22.08)",,"(271.84, 25.72)","(159.19, 22.40)",,,,,"(286.17, 220.07)",,,,,,,,,,"(191.93, 26.68)",,,,,,,,,,,,,,,"(298.66, 295.95)","(72.34, 46.26)",,,,,,,"(583.26, 63.09)",,,"(540.28, 21.85)",,,,,,,,,,,,,,,,,"(383.69, 45.25)",,,"(636.20, 24.14)",,,,,"(690.72, 23.29)","(649.11, 17.25)","(384.42, 446.41)","(429.69, 26.45)","(433.36, 21.98)","(135.42, 19.50)"
691,,,,,,,"(391.26, 446.99)","(624.49, 30.54)",,,,,,,,,,,"(633.95, 44.80)","(267.21, 197.94)","(134.00, 39.65)","(565.55, 21.71)",,"(270.87, 25.73)","(159.10, 22.41)",,,,,"(286.18, 220.09)",,,,,,,,,,"(193.41, 27.02)",,,,,,,,,,,,,,,"(298.74, 294.18)","(72.99, 44.56)",,,,,,,"(583.22, 63.11)",,,"(541.72, 20.85)",,,,,,,,,,,,,,,,,"(383.75, 45.30)",,,"(635.99, 24.07)",,,,,"(690.70, 23.29)","(649.01, 17.45)","(384.41, 446.41)","(429.60, 26.72)","(433.06, 21.23)","(136.43, 19.95)"
692,,,,,,,"(391.27, 446.98)","(624.41, 30.23)",,,,,,,,,,,"(635.01, 45.13)","(267.21, 197.95)","(133.39, 41.71)","(565.33, 21.56)",,"(269.86, 25.23)","(159.10, 22.36)",,,,,"(286.19, 220.09)",,,,,,,,,,"(194.34, 27.45)",,,,,,,,,,,,,,,"(298.84, 292.56)","(73.87, 42.30)",,,,,,,"(583.16, 64.09)",,,"(543.64, 19.43)",,,,,,,,,,,,,,,,,"(383.80, 45.30)",,,"(635.65, 24.10)",,,,,"(690.69, 23.31)","(648.39, 17.82)","(384.39, 446.39)","(429.54, 26.72)","(432.86, 21.12)","(137.25, 20.96)"
693,,,,,,,"(391.21, 446.98)","(624.34, 30.19)",,,,,,,,,,,"(636.69, 45.56)","(267.21, 197.97)","(132.75, 44.28)","(564.83, 21.46)",,"(269.33, 24.66)","(159.11, 22.43)",,,,,"(286.19, 220.11)",,,,,,,,,,"(194.99, 27.86)",,,,,,,,,,,,,,,"(298.87, 291.18)","(74.22, 40.31)",,,,,,,"(583.32, 63.43)",,,"(545.17, 18.90)",,,,,,,,,,,,,,,,,"(383.75, 45.31)",,,"(635.69, 23.94)",,,,,"(690.69, 23.40)","(648.53, 17.84)","(384.40, 446.41)","(429.56, 26.70)","(431.90, 21.06)","(138.14, 21.94)"
694,,,,,,,"(391.27, 447.00)","(624.51, 30.07)",,,,,,,,,,,"(638.53, 46.99)","(267.21, 197.98)","(132.61, 45.25)","(564.88, 21.24)",,"(268.42, 24.06)","(159.10, 22.45)",,,,,"(286.19, 220.10)",,,,,"(18.30, 22.12)",,,,,"(195.92, 28.23)",,,,,,,,,,,,,,,"(299.00, 289.91)","(75.18, 37.93)",,,,,,,"(583.44, 63.42)",,,"(546.12, 18.14)",,,,,,,,,,,,,,,,,"(383.80, 45.32)",,,"(635.51, 23.73)",,,,,"(690.67, 23.34)","(648.51, 17.98)","(384.38, 446.44)",,,"(138.49, 23.22)"
695,,,,,,,"(391.25, 447.00)","(624.56, 30.04)",,,,,,,,,,,"(639.56, 48.51)","(267.20, 198.01)","(132.63, 46.25)","(564.93, 21.22)",,"(267.42, 23.67)","(159.07, 22.50)",,,,,"(286.20, 220.11)",,,,,"(20.03, 22.85)",,,,,"(197.05, 28.35)",,,,,,,,,,,,,,,"(299.19, 289.26)","(75.84, 36.10)",,,,,,,"(583.43, 63.44)",,,"(547.39, 17.91)",,,,,,,,,,,,,,,,,"(383.82, 45.38)",,,"(635.38, 23.70)",,,,,"(690.76, 23.22)","(648.33, 18.22)","(384.38, 446.44)",,,"(139.49, 24.29)"
696,,,,,,,"(391.30, 447.01)","(624.56, 29.87)",,,,,,,,,,,"(640.66, 49.67)","(267.22, 197.97)","(132.48, 46.63)","(564.90, 21.25)",,"(266.90, 22.91)","(159.24, 22.55)",,,,,"(286.20, 220.09)",,,,,"(21.47, 23.42)",,,,,"(197.64, 28.42)",,,,,,,,,,,,,,,"(299.27, 289.13)","(76.18, 33.83)",,,,,,,"(583.40, 63.53)",,,"(549.46, 18.42)",,,,,,,,,,,,,,,,,"(383.83, 45.40)",,,"(635.27, 23.78)",,,,,"(690.76, 23.26)","(648.31, 18.29)","(384.42, 446.46)","(429.34, 24.53)",,"(140.28, 25.10)"
697,,,,,,,"(391.31, 447.00)","(624.54, 29.91)",,,,,,,,,,,"(641.66, 49.56)","(267.22, 197.99)","(133.17, 46.83)","(564.91, 21.21)",,"(266.42, 21.61)","(159.30, 22.58)",,,,,"(286.20, 220.06)",,,,,"(23.29, 24.19)",,,,,"(197.82, 27.94)",,,,,,,,,,,,,,,"(299.28, 289.12)","(76.60, 30.89)",,,,,,,"(583.46, 63.39)",,,"(550.41, 18.39)",,,,,,,,,,,,,,,,,"(383.83, 45.40)",,,"(634.56, 23.77)",,,,,"(690.76, 23.14)","(648.09, 18.32)","(384.39, 446.44)","(429.23, 25.89)","(429.04, 19.74)","(140.71, 26.35)"
698,,,,,,,"(391.30, 446.98)","(624.57, 29.90)",,,,,,,,,,,"(643.17, 49.40)","(267.26, 197.99)","(133.78, 47.17)","(564.99, 21.17)",,"(265.83, 20.43)","(159.27, 22.56)",,,,,"(286.23, 220.07)",,,,,"(25.80, 24.90)",,,,,"(198.29, 27.61)",,,,,,,,,,,,,,,"(299.27, 289.12)","(76.87, 28.39)",,,,,,,"(583.43, 63.39)",,,"(551.33, 18.83)",,,,,,,,,,,,,,,,,"(383.84, 45.40)",,,"(634.16, 23.59)",,,,,"(690.65, 23.09)","(648.02, 18.32)","(384.39, 446.41)","(429.25, 26.16)","(428.19, 19.53)","(141.92, 27.12)"
699,,,,,,,"(391.26, 446.97)","(624.57, 29.96)",,,,,,,,,,,"(645.57, 48.69)","(267.24, 197.99)","(134.96, 46.69)","(564.85, 21.15)",,"(265.22, 20.20)","(159.23, 22.56)",,,,,"(286.20, 220.04)",,,,,"(28.31, 25.17)",,,,,"(198.48, 27.28)",,,,,,,,,,,,,,,"(299.27, 289.12)","(76.91, 26.33)",,,,,,,"(583.38, 63.43)",,,"(552.49, 19.14)",,,,,,,,,,,,,,,,,"(383.76, 45.38)",,,"(634.19, 23.62)",,,,,"(690.45, 22.90)","(647.92, 18.32)","(384.42, 446.39)","(429.55, 27.47)","(426.68, 18.92)","(143.27, 27.73)"
700,,,,,,,"(391.32, 447.07)","(624.63, 29.93)",,,,,,,,,,,"(646.45, 47.08)","(267.17, 198.00)","(135.53, 45.92)","(564.75, 20.75)",,"(264.49, 20.04)","(159.20, 22.55)",,,,,"(286.23, 220.04)",,,,,"(31.42, 25.45)",,,,,"(198.64, 27.07)",,,,,,,,,,,,,,,"(299.84, 290.15)","(76.73, 24.51)",,,,,,,"(583.37, 63.41)",,,"(553.45, 19.50)",,,,,,,,,,,,,,,,,"(383.68, 45.35)",,,"(632.74, 24.29)",,,,,"(690.18, 22.58)","(647.67, 18.36)","(384.51, 446.37)","(429.37, 27.83)","(425.77, 18.93)","(144.30, 28.39)"
701,,,,,,,"(391.38, 447.10)","(624.59, 30.14)",,,,,,,,,,,"(647.54, 45.25)","(267.16, 197.97)","(136.84, 45.09)","(564.44, 20.68)",,"(264.50, 20.04)","(159.19, 22.54)",,,,,"(286.22, 220.04)",,,,,"(33.94, 25.62)",,,,,"(198.73, 27.15)",,,,,,,,,,,,,,,"(301.06, 289.10)","(76.66, 22.91)",,,,,,,"(583.31, 63.34)",,,"(555.12, 19.88)",,,,,,,,,,,,,,,,,"(383.62, 45.36)",,,"(632.60, 24.31)",,,,,"(689.98, 22.40)","(647.51, 18.43)","(384.57, 446.34)","(428.76, 27.88)","(424.82, 19.05)","(145.52, 29.00)"
702,,,,,"(171.36, 6.13)",,"(391.37, 447.08)","(624.36, 29.98)",,,,,,,,"(200.42, 2.28)",,,"(648.45, 42.99)","(267.15, 197.95)","(138.00, 43.39)","(564.32, 20.90)",,"(264.40, 19.95)","(159.15, 22.56)",,,,,"(286.22, 220.01)",,,,,"(36.85, 26.04)",,,,,"(198.45, 27.65)",,,,,,,,,,,,,,,"(301.98, 288.29)","(76.52, 23.02)",,,,,,,"(583.42, 63.32)",,,"(555.68, 20.27)",,,,,,,,,,,,,,,,,"(383.58, 45.34)",,,"(632.48, 24.15)",,,,,"(689.51, 21.98)","(647.44, 18.50)","(384.54, 446.37)","(427.99, 28.29)","(423.53, 19.29)","(146.95, 30.35)"
703,,,,,"(169.78, 6.82)",,"(391.32, 447.07)","(624.46, 29.82)",,,,,,,,,,,"(649.17, 40.29)","(267.16, 197.95)","(139.27, 41.11)","(564.26, 21.07)",,"(264.10, 19.61)","(159.21, 22.72)",,,,,"(286.21, 220.01)",,,,,"(39.88, 25.92)",,,,,"(198.10, 27.81)",,,,,,,,,,,,,,,"(303.29, 287.47)","(76.29, 22.70)",,,,,,,"(583.41, 63.38)",,,"(555.79, 20.75)",,,,,,,,,,,,,,,,,"(383.64, 45.34)",,,"(632.33, 24.07)",,,,,"(689.12, 21.29)","(647.40, 18.54)","(384.55, 446.39)","(427.48, 28.67)","(422.39, 19.31)","(146.85, 30.72)"
704,,,,,"(168.88, 7.85)",,"(391.33, 447.08)","(624.47, 29.70)",,,,,,,,"(200.19, 2.17)",,,"(650.06, 36.92)","(267.12, 197.91)","(140.18, 39.17)","(564.68, 20.99)",,"(263.79, 19.14)","(159.02, 22.91)",,,,,"(286.20, 220.02)",,,,,"(43.06, 25.94)",,,,,"(197.89, 28.24)",,,,,,,,,,,,,,,"(304.44, 286.16)","(75.96, 22.70)",,,,,,,"(583.26, 63.37)",,,"(555.93, 20.75)",,,,,,,,,,,,,,,,,"(383.69, 45.36)",,,"(632.41, 24.30)",,,,,"(688.83, 20.65)","(647.63, 18.57)","(384.48, 446.39)","(426.40, 28.98)","(421.22, 19.99)","(150.32, 30.26)"
705,,,,,"(166.62, 9.84)",,"(391.29, 447.08)","(624.82, 29.07)",,,,,,,,"(200.15, 2.41)",,,"(651.92, 34.63)","(267.11, 197.90)","(141.20, 37.22)","(564.66, 20.93)",,"(263.59, 18.84)","(159.18, 22.82)",,,,,"(286.19, 220.05)",,,,,"(45.64, 25.88)",,,,,"(197.22, 29.45)",,,,,,,,,,"(317.56, 15.52)",,,,,"(305.43, 284.91)","(75.81, 22.61)",,,,,,,"(583.14, 63.12)",,,"(555.91, 20.75)",,,,,,,,,,,,,,,,,"(383.80, 45.33)",,,"(631.78, 24.00)",,,,,"(688.88, 20.61)","(647.66, 18.65)","(384.49, 446.39)","(424.53, 28.99)","(419.33, 20.97)","(151.88, 31.00)"
706,,,,,,,"(391.30, 447.07)","(625.12, 27.92)",,,,,,,,,,,"(652.27, 31.66)","(267.11, 197.91)","(142.13, 35.11)","(564.68, 20.95)",,"(262.95, 19.37)","(159.23, 22.81)",,,,,"(286.20, 220.09)",,,,,"(48.54, 25.99)",,,,,"(196.80, 30.94)",,,,,,,,,,"(317.99, 16.86)",,,,,"(306.75, 282.91)","(75.36, 21.86)",,,,,,,"(583.08, 63.28)",,,"(555.72, 21.13)",,,,,,,,,,,,,,,,,"(383.85, 45.42)",,,"(631.65, 24.43)",,,,,"(688.35, 20.93)","(648.09, 18.97)","(384.47, 446.44)","(422.78, 30.10)","(419.34, 22.22)","(153.39, 31.32)"
707,,,,,,,"(391.25, 447.09)","(624.98, 26.15)",,,,,,,,"(200.44, 2.18)",,,"(653.39, 28.52)","(267.13, 197.94)","(143.22, 33.65)","(564.50, 21.02)",,"(262.13, 19.36)","(159.29, 22.63)",,,,,"(286.20, 220.10)",,,,,"(51.43, 25.99)",,,,,"(196.41, 32.14)",,,,,,,,,,"(319.11, 17.79)",,,,,"(307.61, 281.03)","(75.48, 21.54)",,,,,,,"(583.09, 63.05)",,,"(555.70, 21.45)",,,,,,,,,,,,,,,,,"(383.86, 45.41)",,,,,,,,"(687.90, 21.22)","(646.96, 19.05)","(384.48, 446.43)","(421.32, 30.99)","(419.79, 23.01)","(155.11, 31.70)"
708,,,,,,,"(391.25, 447.11)","(625.03, 24.83)",,,,,,,,,,,"(653.52, 27.21)","(267.16, 197.95)","(144.14, 32.60)","(564.36, 21.40)",,"(261.60, 19.45)","(159.33, 22.63)",,,,,"(286.14, 220.10)",,,,,"(53.62, 25.73)",,,,,"(195.46, 33.45)",,,,,,,,,,"(319.68, 17.97)",,,,,"(307.97, 279.49)",,,,,,,,"(582.94, 63.71)",,,"(556.09, 21.65)",,,,,,,,,,,,,,,,,"(383.93, 45.46)",,,,,,,,"(687.47, 21.49)","(647.05, 19.22)","(384.45, 446.47)","(419.73, 31.97)","(419.66, 22.97)","(157.71, 31.89)"
709,,,,,,,"(391.24, 447.09)","(625.30, 23.19)",,,,,,,,,,,"(653.28, 28.23)","(267.17, 197.94)","(145.69, 31.06)","(564.15, 21.78)",,"(260.95, 19.70)","(159.35, 22.62)",,,,,"(286.12, 220.05)",,,,,"(55.53, 25.59)",,,,,"(194.73, 34.37)",,,,,,,,,,"(320.01, 18.36)",,,,,"(308.62, 277.59)",,,,,,,,"(582.89, 63.91)",,,"(556.46, 21.76)",,,,,,,,,,,,,,,,,"(383.93, 45.42)",,,"(632.64, 22.19)",,,,,"(686.87, 21.61)","(647.09, 19.46)","(384.46, 446.45)","(417.56, 32.76)","(419.69, 23.09)","(159.77, 31.80)"
710,,,,,,,"(391.24, 447.12)","(625.31, 23.19)",,,,,,,,,,,"(653.34, 28.72)","(267.15, 197.94)","(148.29, 29.66)","(563.92, 21.88)",,"(260.34, 19.71)","(159.35, 22.47)",,,,,"(286.13, 220.06)",,,,,"(57.56, 25.03)",,,,,"(194.33, 35.19)",,,,,,,,,,"(320.00, 18.37)",,,,,"(308.78, 275.51)","(72.84, 19.32)",,,,,,,,,,"(556.57, 22.28)",,,,,,,,,,,,,,,,,"(383.92, 45.37)",,,"(632.62, 21.80)",,,,,"(685.83, 21.77)","(647.12, 19.44)","(384.42, 446.41)","(415.27, 33.66)","(419.74, 23.07)","(161.65, 31.88)"
711,,,,,,,"(391.26, 447.10)","(624.92, 23.15)",,,,,,,,,,,"(654.26, 28.98)","(267.15, 197.96)","(150.96, 28.91)","(563.74, 22.08)",,"(259.53, 19.39)","(159.22, 22.18)",,,,,"(286.11, 220.08)",,,,,"(59.63, 24.54)",,,,,"(193.19, 35.70)",,,,,,,,,,"(319.89, 18.42)",,,,,"(308.88, 273.30)","(71.98, 19.08)",,,,,,,"(582.84, 63.54)",,,"(556.79, 22.90)",,,,,,,,,,,,,,,,,"(383.93, 45.36)",,,,,,,,"(685.11, 21.99)","(646.78, 19.33)","(384.44, 446.43)","(412.67, 34.84)","(420.06, 23.53)","(163.79, 31.83)"
712,,,,,,,"(391.25, 447.03)","(625.45, 23.31)",,,,,,,,,,,"(655.72, 28.85)","(267.18, 197.96)","(153.32, 27.79)","(563.67, 22.21)",,"(258.98, 19.26)","(159.14, 20.85)",,,,,"(286.11, 220.05)",,,,,"(61.54, 23.81)",,,,,"(191.34, 36.45)",,,,,,,,,,"(320.08, 18.23)",,,,,"(308.91, 270.96)","(71.38, 18.59)",,,,,,,"(582.85, 62.98)",,,"(556.85, 22.95)",,,,,,,,,,,,,,,,,"(383.96, 45.30)",,,,,,,,"(684.25, 21.80)","(647.29, 19.10)","(384.43, 446.45)","(410.13, 34.61)","(420.03, 23.95)","(166.27, 32.17)"
713,,,,,,,"(391.25, 447.02)","(625.61, 23.25)",,,,,,,,"(200.53, 2.15)",,,"(656.72, 28.48)","(267.19, 197.96)","(156.19, 26.56)","(563.22, 23.32)",,"(258.55, 19.15)","(158.95, 16.86)",,,,,"(286.10, 220.10)",,,,,"(63.69, 23.05)",,,,,"(190.24, 37.05)",,,,,,,,,,"(320.47, 17.99)",,,,,"(308.28, 268.27)",,,,,,,,"(582.64, 63.46)",,,"(556.81, 23.50)",,,,,,,,,,,,,,,,,"(383.97, 45.34)",,,,,,,,"(683.70, 21.73)","(647.35, 18.94)","(384.36, 446.44)","(407.10, 35.10)","(420.07, 23.93)","(167.99, 31.29)"
714,,,,,,,"(391.25, 447.01)","(626.27, 22.90)",,,,,"(68.29, 71.95)",,,"(200.76, 2.12)",,,"(658.23, 27.78)","(267.23, 197.95)","(158.54, 24.70)","(562.54, 23.89)",,"(258.02, 19.05)","(158.18, 17.14)",,,,,"(286.13, 220.11)",,,,,"(64.79, 22.46)",,,,,"(188.77, 37.62)",,,,,,,,,,"(320.73, 17.59)",,,,,"(307.67, 265.96)",,,,,,,,"(582.83, 63.35)",,,"(556.52, 23.15)",,,,,,,,,,,,,,,,,"(383.97, 45.37)",,,,,,,,"(682.73, 22.01)","(647.29, 19.04)","(384.39, 446.46)","(404.10, 34.92)","(419.88, 23.91)","(169.81, 29.89)"
715,,,,,,,"(391.27, 447.02)","(627.27, 22.68)",,,,,"(68.43, 71.41)",,,,,,"(660.33, 27.11)","(267.19, 197.95)","(159.58, 24.72)","(562.27, 25.04)",,"(257.51, 18.98)","(158.53, 17.44)",,,,,"(286.13, 220.08)",,,,,"(66.35, 21.95)",,,,,"(187.28, 37.07)",,,,,,,,,,"(321.05, 17.72)",,,,,"(306.72, 264.71)",,,,,,,,"(582.97, 63.41)",,,"(556.64, 17.82)",,,,,,,,,,,,,,,,,"(383.90, 45.42)",,,"(687.52, 19.67)",,,,,"(681.69, 22.36)","(647.03, 19.28)","(384.38, 446.47)","(401.65, 34.92)","(419.44, 24.02)","(171.34, 29.33)"
716,,,,,,,"(391.26, 447.03)","(628.15, 22.43)",,,,,"(67.42, 70.40)",,,,,,"(662.82, 26.45)","(267.17, 197.92)","(160.57, 25.06)","(561.96, 25.64)",,"(257.15, 18.74)","(158.57, 17.97)",,,,,"(286.17, 220.00)",,,,,"(67.61, 21.61)",,,,,"(186.15, 36.20)",,,,,,,,,,"(321.05, 17.65)",,,,,"(306.35, 262.27)",,,,,,,,"(582.95, 63.47)",,,"(555.90, 21.65)",,,,,,,,,,,,,,,,,"(383.91, 45.45)",,,"(688.80, 20.24)",,,,,"(681.69, 22.46)","(647.04, 19.17)","(384.38, 446.47)","(399.70, 34.71)","(419.48, 24.01)","(173.52, 27.85)"
717,,,,,,,"(391.29, 447.04)","(628.14, 22.23)",,,,,"(65.03, 67.65)",,,,,,"(665.80, 25.71)","(267.15, 197.93)","(160.92, 25.23)","(561.93, 26.79)",,"(257.07, 18.86)","(158.20, 17.75)",,,,,"(286.16, 219.98)",,,,,"(69.01, 21.23)",,,,,"(184.97, 34.66)",,,,,,,,,,"(320.86, 17.51)",,,,,"(306.31, 260.41)",,,,,,,,"(583.09, 63.85)",,,"(556.26, 21.74)",,,,,,,,,,,,,,,,,"(383.89, 45.41)",,,"(689.61, 20.11)",,,,,"(678.89, 23.77)","(647.38, 19.12)","(384.41, 446.45)","(398.38, 34.19)","(419.59, 24.38)","(175.49, 26.36)"
718,,,,,,,"(391.31, 447.05)","(628.15, 21.91)",,,,,"(63.83, 65.40)",,,"(200.94, 2.08)",,,"(667.16, 25.24)","(267.14, 197.94)","(161.95, 25.98)","(560.56, 28.67)",,"(257.09, 18.87)","(158.04, 18.01)",,,,,"(286.15, 220.02)",,,,,"(69.53, 21.35)",,,,,"(184.16, 33.88)",,,,,,,,,,"(320.76, 17.55)",,,,,"(306.24, 259.05)",,,,,,,,"(582.94, 62.88)",,,"(556.71, 21.83)",,,,,"(553.57, 9.39)",,,,,,,,,,,,"(383.86, 45.41)",,,"(689.17, 20.34)",,,,,"(678.13, 23.88)","(647.46, 19.13)","(384.41, 446.45)","(396.42, 33.79)","(419.53, 24.99)","(177.15, 24.78)"
719,,,,,,,"(391.26, 447.04)","(628.09, 21.53)",,,,,"(62.75, 62.38)",,,"(200.73, 2.08)",,,"(670.35, 25.21)","(267.13, 197.94)","(162.83, 26.82)","(559.38, 29.87)",,"(257.13, 18.86)","(157.91, 17.78)",,,,,"(286.10, 220.05)",,,,,"(69.42, 21.39)",,,,,"(183.55, 33.48)",,,,,,,,,,"(320.82, 17.61)",,,,,"(306.20, 256.67)",,,,,,,,"(582.89, 63.66)",,,"(556.58, 21.91)",,,,,,,,,,,,,,,,,"(383.79, 45.38)",,,"(688.77, 20.59)",,,,,,"(647.29, 19.14)","(384.43, 446.46)","(394.14, 33.31)","(419.29, 25.91)","(178.98, 23.53)"
