frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id50,id51,id53,id57,id61,id71,id72,id78,id79,id82,id83,id84,id89,id92,id95,id97,id99,id104,id109,id110,id113,id119,id121,id122,id123,id129,id130,id132,id135,id140,id145,id154,id155,id163,id164,id166,id167,id183,id185,id195,id200,id201,id204,id209,id210,id214
193,,,,,,,,"(511.47, 341.60)","(147.61, 27.69)",,,"(130.49, 341.79)",,,,,,,"(176.84, 349.42)",,,,"(49.14, 179.66)",,,,,,"(380.63, 119.15)","(150.73, 347.08)","(65.79, 347.41)",,,,"(623.37, 351.79)",,,"(379.53, 207.39)",,"(634.42, 352.64)",,,,"(551.82, 221.44)","(406.99, 352.27)",,,,"(257.55, 349.12)","(402.84, 349.47)",,,,,,,"(662.19, 352.12)","(271.94, 346.59)",,"(385.87, 14.85)","(504.83, 349.71)",,"(495.00, 174.83)",,,,"(14.10, 186.80)","(266.96, 347.42)",,,,,,,,"(58.94, 37.70)",,,,"(492.71, 32.18)","(168.98, 348.24)",,"(649.13, 353.84)","(557.85, 176.70)",,,,,,,,,
194,,,,,,,,"(511.30, 341.82)","(147.61, 27.73)",,,"(130.86, 341.74)",,,,,,,"(176.34, 349.45)",,,,"(49.03, 179.25)",,,,,,"(379.23, 117.13)","(149.89, 346.58)","(64.50, 347.08)",,,,"(623.54, 351.94)",,,"(379.50, 207.47)",,,,,,"(551.46, 219.80)",,,,,"(257.62, 349.04)","(405.00, 350.39)",,,,,,,"(661.70, 352.29)","(271.38, 346.85)",,"(386.43, 13.28)","(505.28, 349.96)",,"(494.92, 174.13)",,,,"(14.17, 184.48)",,,,,,,,,"(57.35, 35.83)",,,,"(492.53, 29.32)","(168.03, 347.95)",,"(644.26, 352.87)","(557.31, 177.00)",,,,,,,,,
195,,,,,,,,"(511.44, 341.69)","(147.53, 27.72)",,,"(131.54, 340.93)",,,,,,,"(175.05, 349.77)",,,,"(48.96, 178.81)",,,,,,"(378.20, 115.41)","(148.54, 346.51)","(62.94, 346.85)",,,,"(623.71, 352.08)",,,"(379.51, 207.48)",,,,,,"(551.53, 219.42)",,,,,"(257.42, 349.09)","(403.15, 349.83)",,,,,,,"(661.52, 352.09)","(270.72, 347.05)",,"(386.79, 12.34)","(505.72, 350.04)",,"(494.19, 172.92)","(398.20, 320.39)",,,"(14.70, 182.40)",,,,,,,,,"(55.76, 34.37)",,,,"(492.50, 26.99)","(166.48, 348.11)",,,"(556.89, 177.34)",,"(259.34, 56.68)",,,,,,,
196,,,,,,,,"(511.80, 341.39)","(147.47, 27.78)",,,"(153.24, 333.14)",,,,,,,"(173.91, 349.81)",,,,"(48.99, 178.76)",,,,,,"(377.57, 113.56)","(148.06, 346.52)","(61.62, 346.72)",,,,"(623.56, 351.97)",,,"(379.51, 207.50)",,,,,,"(551.27, 219.41)",,,,,"(257.39, 349.08)","(405.06, 350.27)",,,,,,,"(661.83, 352.21)","(269.63, 347.22)",,"(386.96, 12.28)","(506.21, 349.93)",,"(494.24, 173.41)",,,,"(14.81, 180.25)",,,,,,,,,"(54.56, 33.16)",,,,"(492.49, 24.83)","(165.35, 348.55)",,,"(556.47, 177.65)",,"(259.25, 55.72)",,,,,,,
197,,,,,,,,"(511.99, 341.27)","(147.47, 27.93)",,,"(160.98, 334.39)",,,,,,,"(174.31, 349.77)",,,,"(49.04, 178.77)",,,,,,"(377.40, 111.68)","(148.29, 346.57)","(60.01, 346.29)","(381.98, 335.80)",,,"(623.56, 352.14)",,,"(379.41, 207.46)",,,,,,"(551.05, 218.72)",,,,,"(257.37, 349.05)","(405.28, 350.34)",,,,,,,"(661.45, 352.23)",,,"(387.12, 10.33)","(506.34, 349.85)",,"(493.84, 171.74)",,,,"(14.85, 178.22)",,,,,,,,,"(52.38, 32.74)",,,,"(492.78, 22.92)","(164.43, 348.34)",,,"(556.33, 178.10)",,"(259.49, 55.28)",,,,,,,
198,,,,,,,,"(511.99, 341.24)","(147.51, 27.89)",,,"(162.29, 340.42)",,"(650.84, 352.77)",,,,,"(174.36, 349.75)",,,,"(49.06, 178.46)",,,,,,"(376.32, 109.71)","(148.09, 346.60)","(58.90, 346.32)","(375.46, 336.21)",,,"(623.45, 352.09)",,,"(379.33, 207.40)",,,,,,"(551.11, 217.71)",,,,,"(257.21, 349.23)","(404.90, 350.08)",,,,,,,"(661.38, 352.40)",,,,"(506.89, 349.62)",,"(493.29, 170.76)",,,,"(15.25, 176.09)",,,,"(380.19, 350.50)",,,,,"(51.09, 33.08)",,,,"(492.89, 20.51)","(163.56, 348.19)",,"(641.14, 352.97)","(556.13, 177.97)",,"(259.61, 54.32)",,,,,,,
199,,,,,,,,"(511.88, 340.78)","(147.45, 27.84)",,,,,"(650.87, 353.59)",,,,,"(174.59, 348.75)",,,,"(49.05, 178.20)",,,,,,"(375.21, 107.89)","(148.47, 346.57)","(57.56, 346.23)","(371.86, 342.78)",,,"(623.38, 352.25)",,,"(379.09, 207.28)",,,,,,"(550.69, 216.13)",,,,,"(257.12, 349.25)","(404.75, 350.05)",,,,,,,"(661.52, 352.72)",,,,"(507.27, 349.82)",,"(492.90, 170.48)",,,,"(15.26, 173.28)","(266.33, 347.22)",,,"(379.71, 350.08)",,,,,"(49.29, 33.38)",,,,"(493.46, 18.60)","(163.79, 348.24)",,"(641.07, 352.97)","(555.73, 178.37)",,"(259.99, 53.39)",,,,,,,
200,,,,,,,,"(512.23, 340.41)","(147.54, 27.78)",,,,,"(649.88, 352.82)",,,,,"(174.35, 350.34)",,,,"(48.91, 178.21)",,,,,,"(374.63, 106.99)","(148.27, 346.52)","(55.79, 346.41)","(374.41, 343.43)",,,"(623.40, 352.12)",,,"(379.17, 207.30)",,,,,,"(550.10, 215.31)",,,,,"(257.03, 349.36)","(405.17, 350.17)",,,,,,,"(661.31, 352.66)",,,,"(507.40, 349.82)",,"(492.86, 169.99)",,,,"(15.13, 170.33)","(265.71, 347.38)",,,"(379.23, 349.01)",,,,,"(47.63, 33.28)",,,,"(493.73, 16.85)","(163.83, 348.28)",,"(641.22, 352.93)","(555.05, 179.15)",,"(260.31, 51.75)",,,,,,,
201,,,,,,,,"(512.74, 339.72)","(147.56, 27.78)",,,,,"(649.06, 352.16)",,,,,"(174.22, 350.40)",,,,"(48.90, 178.35)",,,,,,"(373.91, 105.57)","(148.54, 346.49)","(54.34, 347.21)","(373.16, 349.22)",,,"(623.32, 352.37)",,,"(379.18, 207.27)",,,,,,"(549.45, 214.38)",,,,,"(257.21, 349.38)","(405.22, 350.59)",,,,,,,"(661.34, 352.63)",,,,"(507.53, 349.70)",,"(492.75, 168.74)",,,,"(14.71, 167.62)","(265.08, 347.26)",,,"(378.89, 347.66)",,,,,"(45.32, 33.31)",,,,"(494.14, 14.91)","(163.82, 348.79)",,"(640.45, 352.64)","(555.03, 179.11)",,"(261.05, 50.14)",,,,,,,
202,,,,,,,,"(513.18, 338.99)","(147.58, 27.77)",,,,,,,,,,"(174.25, 350.41)",,,,"(48.91, 178.34)",,,,,,"(373.21, 104.11)","(148.56, 346.55)","(53.55, 347.38)","(373.00, 350.48)",,,"(622.93, 352.45)",,,"(379.16, 207.27)",,,,,,"(549.07, 213.35)",,,,,"(257.70, 349.51)","(405.30, 350.61)",,,,,,,"(661.15, 352.19)",,,,"(507.60, 349.63)",,"(492.70, 168.74)",,,,"(14.00, 165.23)","(264.79, 347.25)",,,"(379.45, 345.60)",,,,,"(43.55, 32.95)",,,,"(494.74, 11.46)","(163.79, 348.93)",,"(641.15, 352.83)","(554.99, 179.11)",,"(261.51, 48.12)",,,,,,,
203,,,,,,,,"(513.20, 338.72)","(147.74, 27.93)",,,,,,,,,,"(173.30, 350.15)",,,,"(48.90, 178.24)",,,,,,"(372.55, 102.93)","(148.49, 346.46)","(53.17, 347.20)","(372.60, 350.51)",,,"(623.25, 352.43)",,,"(379.13, 207.30)",,,,,,"(548.68, 212.59)",,,,,"(257.53, 349.55)","(402.87, 349.59)",,,,,,,"(661.14, 352.46)",,,,"(507.77, 349.45)",,"(492.71, 168.76)",,,,"(14.08, 162.74)","(265.72, 346.83)",,,"(379.13, 344.65)",,,,,"(41.72, 32.24)",,,,"(495.12, 10.03)","(163.14, 348.80)",,"(641.37, 353.09)","(554.98, 179.10)",,"(261.95, 45.77)",,,,,,,
204,,,,,,,,"(513.55, 338.50)","(147.75, 27.98)",,,,,,,,,,"(172.95, 350.06)",,,,"(48.85, 178.23)",,,,,,"(372.18, 101.21)","(148.77, 346.62)","(53.01, 346.89)","(372.04, 349.88)",,,"(623.19, 352.41)",,,"(379.04, 207.28)",,,,,,"(548.43, 211.98)",,,,,"(257.23, 349.84)","(402.51, 349.91)",,,,,,,"(661.18, 352.31)",,,,"(507.88, 349.34)",,"(492.39, 168.30)",,,,"(13.85, 159.83)","(262.72, 347.31)",,,"(379.23, 342.79)",,,,,"(39.46, 32.03)",,,,,"(163.06, 348.85)",,"(639.85, 352.60)","(554.95, 178.82)",,"(262.37, 43.04)",,,,,,,
205,,,,,,,,"(513.77, 338.19)","(147.78, 27.99)",,,,,,,,,,"(173.22, 350.22)",,,,"(48.84, 178.27)",,,,,,"(371.77, 99.60)","(148.77, 346.57)","(52.22, 346.74)","(373.53, 350.85)",,,"(623.09, 352.48)",,,"(379.09, 207.32)",,,,,,"(548.38, 211.61)","(406.46, 351.31)",,,,"(257.14, 349.89)","(402.03, 349.64)",,,,,,,"(661.17, 352.27)",,,,"(507.96, 349.37)",,"(492.14, 167.85)",,,,"(13.68, 157.27)","(262.50, 347.31)",,,"(379.18, 342.09)",,,,,"(36.80, 31.45)",,,,,"(162.95, 348.68)",,"(639.07, 352.33)","(554.97, 178.57)",,"(263.14, 40.57)",,,,,,,
206,,,,,,,,"(513.65, 338.32)","(147.96, 28.01)",,,,,,,,,,"(172.07, 349.95)",,,,"(49.00, 178.11)",,,,,,"(371.61, 97.58)","(149.07, 346.56)","(51.43, 346.65)","(374.82, 350.94)",,,"(623.06, 352.54)",,,"(379.14, 207.30)",,,,,,"(548.14, 211.16)","(406.33, 351.08)",,,,"(257.20, 349.96)","(401.17, 349.54)",,"(280.66, 327.58)",,,,,"(661.01, 352.28)",,,,"(507.94, 349.35)",,"(492.07, 167.36)",,,,"(12.89, 155.30)","(262.41, 347.26)",,,"(379.32, 340.44)",,,,,"(34.54, 30.58)",,,,,"(162.91, 348.71)",,"(639.82, 352.16)","(554.98, 178.54)",,"(263.73, 38.80)",,,,,,,
207,,,,,,,,"(514.55, 337.72)","(147.85, 28.42)",,,,,,,,,,"(171.63, 349.85)",,,,"(49.01, 178.10)",,,,,,"(371.31, 95.92)","(148.78, 346.59)","(50.56, 346.73)","(375.03, 350.51)",,,"(623.05, 352.54)",,,"(379.13, 207.31)",,,,,,"(548.12, 210.96)","(406.29, 350.69)",,,,"(257.01, 350.07)","(400.66, 349.42)",,,,,,,"(660.88, 352.14)",,,,"(508.02, 349.38)",,"(492.12, 166.93)",,,,"(12.11, 153.04)","(262.20, 347.39)",,,"(379.25, 338.54)",,,,,"(33.29, 30.04)",,,,,"(162.62, 348.53)",,"(639.62, 352.38)","(554.92, 178.20)",,"(264.45, 36.22)",,,,,,,
208,,,,,,,,"(515.29, 337.33)","(148.26, 28.75)",,,,,,,,,,"(173.03, 350.07)",,,,"(48.89, 178.11)",,,,,,"(371.14, 94.36)","(148.91, 346.63)","(48.68, 346.63)","(375.94, 350.51)",,,"(622.88, 352.48)",,,"(379.13, 207.30)",,,,,,"(548.03, 210.68)",,,,,"(257.37, 349.79)","(400.22, 349.43)",,,,,,,"(660.57, 352.04)",,,,"(507.87, 349.51)",,"(492.26, 166.56)",,,,"(11.30, 151.44)","(262.03, 347.37)",,,"(379.96, 337.97)",,,,,"(31.66, 29.81)",,,,,"(162.69, 348.45)",,"(638.84, 352.68)",,,"(265.13, 33.82)",,,,,,,
209,,,,,,,,"(515.51, 336.88)","(148.89, 28.70)",,,,,,,,,,"(170.33, 333.48)",,,,"(48.76, 178.31)","(288.39, 349.60)",,,,,"(371.20, 92.86)","(148.60, 346.71)","(46.48, 346.72)","(375.87, 350.59)",,,"(622.84, 352.44)",,,"(379.08, 207.33)",,,,,,"(547.85, 210.32)",,,,,"(257.23, 349.96)","(400.13, 349.40)",,,,,,,"(660.29, 351.92)",,,,"(507.90, 349.63)",,"(492.56, 165.78)",,,,"(10.70, 149.43)","(261.84, 347.43)",,,"(380.61, 338.40)",,,,,"(30.23, 29.47)",,,,,"(162.93, 348.65)",,"(638.35, 352.70)",,,"(265.34, 31.39)",,,,,,,
210,,,,,,,"(506.60, 172.90)","(515.62, 336.81)","(149.76, 28.68)",,,,,,,,,,"(166.93, 323.32)",,,,"(48.79, 178.23)","(288.36, 349.59)",,,,,"(371.23, 91.00)","(148.71, 346.60)","(45.62, 346.81)","(375.81, 350.56)",,,"(623.50, 352.28)",,,"(379.22, 207.41)",,,,,,"(547.84, 210.30)",,,,,"(257.01, 349.99)","(399.85, 349.25)",,,,,,,"(660.21, 351.82)",,,,"(507.93, 349.63)",,"(492.54, 165.44)",,,,"(10.20, 147.55)","(261.91, 347.39)",,,"(380.04, 337.71)",,,,,"(28.15, 28.56)",,,,,"(164.92, 348.73)",,"(637.66, 352.75)",,,"(266.05, 29.74)",,,,,,,
211,,,,,,,"(506.77, 172.74)","(515.86, 336.50)","(150.72, 28.47)",,,,,,,,,,,,,,"(48.80, 178.27)","(288.37, 349.60)",,,,,"(371.41, 89.13)","(149.01, 346.75)","(45.18, 346.78)","(375.91, 350.47)",,,"(623.97, 352.03)",,,"(379.18, 207.38)",,,,,,"(547.87, 210.29)",,,,,"(257.06, 350.00)","(399.77, 349.23)",,,,,"(263.56, 134.99)",,"(659.05, 351.73)",,,,"(507.77, 349.61)",,"(492.45, 164.86)",,,,"(9.50, 145.75)","(261.88, 347.39)",,,"(380.10, 336.76)",,,,,"(26.55, 27.86)",,,,,"(164.46, 348.88)",,"(637.23, 352.46)",,,"(267.17, 27.59)",,,,,,,
212,,,,,,,"(507.03, 171.87)","(516.14, 336.06)","(152.28, 27.25)",,,,,,,,,,,,,,"(48.77, 178.24)","(288.38, 349.60)",,,,,"(371.58, 87.42)","(148.92, 346.77)","(43.34, 346.71)","(377.03, 350.81)",,,"(624.90, 352.07)",,,"(379.19, 207.41)",,,,,,"(547.86, 209.87)",,,,,"(256.93, 350.04)","(399.01, 351.35)",,,,,,,"(658.52, 351.23)",,,,"(507.83, 349.63)",,"(492.37, 163.78)",,,,"(9.45, 143.72)","(261.82, 347.45)",,,"(380.41, 336.82)",,,,,"(24.70, 27.05)",,,,,"(164.46, 348.86)",,"(637.26, 352.46)",,,"(267.99, 25.55)",,,,,,,
213,,,,,,,"(507.82, 170.78)","(516.33, 335.89)","(153.58, 26.35)",,,"(177.59, 349.08)",,"(646.33, 352.04)",,,,,,,,,"(48.78, 178.23)","(288.41, 349.54)",,,,,"(371.75, 85.79)","(148.88, 346.75)","(41.62, 347.05)","(378.01, 350.17)",,,"(625.93, 352.32)",,,"(379.16, 207.44)",,,,,,"(547.92, 209.89)",,,,,"(256.99, 350.06)","(399.04, 351.13)",,,,,,,"(658.04, 351.05)",,,,"(507.88, 349.62)",,"(492.50, 162.87)",,,,"(9.02, 141.63)","(261.83, 347.53)",,,"(380.85, 336.54)",,,,,"(22.38, 25.63)",,,,,"(164.47, 348.91)",,"(636.73, 352.28)",,,"(268.92, 23.07)",,,,,,,
214,,,,,,,"(508.76, 169.00)","(516.69, 335.78)","(154.02, 24.63)",,,"(177.74, 349.21)",,"(646.04, 351.51)",,,,,,,,,"(48.75, 178.20)","(288.39, 349.55)",,,,,"(371.77, 84.62)","(147.72, 337.69)","(39.95, 346.98)","(378.63, 350.05)",,,"(626.36, 352.15)",,,"(379.18, 207.41)",,,,,,"(526.63, 195.02)",,,,,"(256.84, 350.14)","(397.26, 352.45)",,,,,,,"(657.76, 350.85)",,,,"(507.70, 349.51)",,"(492.46, 161.93)",,,,"(9.30, 139.26)","(261.76, 347.47)",,,"(380.83, 336.46)",,,,,"(20.39, 24.68)",,,,,"(164.14, 349.01)",,"(636.89, 352.21)",,,"(269.79, 20.84)",,,,,,,
215,,,,,,,"(509.31, 167.25)","(516.86, 335.64)","(154.61, 23.35)",,,"(177.71, 349.21)",,"(645.79, 351.03)",,,,,,,,,"(48.71, 178.12)","(288.41, 349.51)",,,,,"(371.67, 82.88)",,"(38.73, 346.95)","(380.15, 349.67)",,,"(626.55, 352.22)",,,"(379.14, 207.42)",,,,,,,,,,,"(256.82, 350.19)","(397.60, 352.30)",,,,,,,"(657.21, 350.58)",,,,"(507.68, 349.56)",,"(492.55, 162.12)",,,,"(9.23, 136.73)","(261.67, 347.47)",,,"(381.06, 336.53)",,,,,"(18.37, 23.90)",,,,,"(164.77, 349.25)",,"(637.01, 352.04)",,,"(270.69, 18.64)",,,,,,,
216,,,,,,,"(509.35, 167.01)","(516.76, 335.47)","(154.71, 22.13)",,,"(177.64, 349.21)",,"(645.53, 350.85)",,,,,,,,,"(48.72, 178.44)","(288.35, 349.52)",,,"(401.20, 349.10)",,"(371.85, 81.32)",,"(36.79, 346.90)","(382.39, 349.70)",,,"(627.26, 352.24)",,,"(379.08, 207.40)",,,,,,,,,,,"(256.88, 350.19)","(398.62, 351.99)",,,,,,,"(656.75, 350.40)",,,,"(507.89, 349.38)",,"(492.83, 161.31)",,,,"(9.41, 134.77)","(261.84, 347.70)",,,"(381.28, 336.39)",,,,,"(17.47, 23.21)",,,,,"(164.78, 349.34)",,"(636.95, 352.00)",,,"(271.85, 16.76)",,,,,,,
217,,,,,,,"(509.31, 167.00)","(516.64, 335.44)","(154.58, 20.38)",,,"(177.61, 349.23)",,"(648.16, 350.13)",,,,,,,,,"(48.55, 178.38)","(288.37, 349.52)",,,,,"(371.54, 79.55)",,"(36.15, 346.91)","(383.90, 349.78)",,,"(627.33, 352.21)",,,"(379.02, 207.42)",,,,,,,,,,,"(256.68, 350.21)","(399.38, 351.19)",,,,,,,"(655.86, 350.33)",,,,"(507.79, 349.16)",,"(493.06, 161.42)",,,,"(9.44, 132.72)","(262.07, 347.90)",,,"(381.72, 336.61)",,,,,"(16.68, 22.79)",,,,,"(165.00, 349.34)",,"(637.15, 352.16)",,,"(272.57, 15.04)",,,,"(307.20, 156.71)",,,
218,,,,,,,"(509.33, 166.98)","(517.47, 335.30)","(155.26, 18.64)",,,"(177.44, 349.19)",,"(649.27, 350.52)",,,,,,,,,"(48.56, 178.26)","(288.34, 349.52)",,,,,"(371.61, 77.83)",,"(35.83, 346.68)","(385.29, 349.82)",,,"(627.32, 352.19)",,,"(379.06, 207.44)",,,,,,,,,,,"(256.73, 350.11)","(399.82, 350.68)",,,,,,,"(655.99, 350.58)",,,,"(507.91, 349.50)",,"(493.20, 161.20)",,,,"(9.63, 131.41)","(262.06, 347.98)",,,"(381.49, 335.70)",,,,,"(16.10, 22.42)",,"(146.33, 257.35)",,,"(164.33, 348.71)",,"(636.76, 352.23)",,,"(273.75, 12.80)",,,,"(302.51, 160.51)",,,
219,,,,,,,"(509.48, 166.99)","(518.11, 335.14)","(155.48, 16.45)",,,"(177.46, 349.29)",,"(651.01, 351.10)",,,,,,,,,"(48.69, 178.28)","(288.39, 349.54)",,,,,"(371.73, 75.97)",,"(35.14, 346.57)","(386.07, 350.00)",,,"(627.89, 352.50)",,,"(379.04, 207.44)",,,,,,,,,,,"(257.06, 349.81)","(399.95, 350.66)",,,,,,,"(655.51, 350.72)",,,,"(507.93, 349.60)",,"(493.35, 161.00)",,,,"(10.25, 129.91)","(262.26, 348.12)",,,"(381.61, 334.78)",,,,,"(15.46, 22.24)",,"(166.45, 256.26)",,,"(164.46, 348.89)",,"(635.28, 352.76)",,,"(274.53, 11.34)",,,,"(306.29, 153.83)",,,
220,,,,,,,"(510.37, 166.15)","(518.59, 335.15)","(155.58, 14.55)",,,"(176.69, 349.27)",,,,,,,,,,,"(48.64, 178.29)","(288.43, 349.51)",,,,,"(371.68, 74.34)","(128.86, 346.51)","(33.95, 346.26)","(386.01, 350.11)",,,"(627.00, 350.98)",,,"(379.04, 207.43)",,,,,,,,,,,"(257.69, 349.41)","(399.94, 350.58)",,,,,,,"(653.02, 350.72)",,,,"(507.89, 349.02)",,"(493.28, 160.99)",,,,"(10.15, 127.92)","(262.06, 348.08)",,,"(381.92, 334.21)",,,,,"(14.82, 21.78)",,"(173.21, 235.93)",,,"(164.80, 348.95)",,"(635.01, 352.85)",,,"(274.95, 10.18)",,,,"(302.26, 149.12)",,,
221,,,,,,,"(511.36, 165.03)","(518.80, 335.35)","(155.85, 12.01)",,,"(175.65, 349.28)",,,,,,,,,,,"(48.65, 178.31)","(288.49, 349.59)",,,,,"(371.66, 73.09)","(129.36, 348.07)","(32.70, 346.37)","(386.31, 350.12)",,,,,,"(379.07, 207.46)",,,,,,,,,,,,"(400.07, 350.57)",,,,,,,"(654.87, 350.32)",,,,"(507.92, 349.08)",,"(493.13, 160.25)",,,,"(10.28, 126.04)",,,,"(382.17, 333.71)",,,,,"(14.38, 21.59)",,"(163.75, 217.08)",,,"(164.89, 348.85)",,"(634.46, 352.69)",,,,,,,"(303.43, 149.10)",,,
222,,,,,,,"(512.72, 163.43)","(518.61, 335.45)","(155.74, 11.32)",,,"(173.94, 349.27)",,,,,,,,,,,"(48.70, 178.29)","(288.40, 349.57)",,,,,"(371.15, 71.87)","(128.67, 345.90)","(31.24, 346.28)","(386.41, 350.35)",,,,,,"(379.14, 207.44)",,,,,,,,,,,,"(400.08, 350.60)",,,,,,,"(654.63, 350.31)",,,,"(507.82, 349.67)",,"(493.11, 159.58)",,,,"(10.65, 123.65)",,,,"(384.01, 334.75)",,,,"(619.02, 292.50)","(13.78, 20.98)",,"(147.53, 218.82)",,,"(165.07, 348.78)",,"(633.72, 352.89)",,,,,,,"(303.20, 149.04)",,,
223,,,,,,,"(514.02, 161.78)","(518.69, 335.42)","(155.66, 10.32)",,,"(171.58, 349.54)",,"(650.76, 350.52)",,,,,,,,,"(48.75, 178.30)","(288.23, 349.45)",,,,,"(370.81, 70.51)","(128.88, 341.64)","(30.19, 346.28)","(386.43, 350.51)",,,,,,"(379.26, 207.39)",,,,,,,,,,,,"(400.32, 350.46)",,,,,,,"(654.89, 350.42)","(260.52, 349.32)",,,"(507.79, 349.60)",,"(493.14, 159.00)",,,,"(11.08, 121.50)",,,,"(384.07, 334.82)",,,,"(618.50, 292.70)","(13.22, 20.24)",,"(147.30, 224.36)",,,"(165.33, 349.09)",,"(632.80, 352.57)",,,,,,,"(303.52, 148.47)",,,
224,,,,,,,"(515.64, 160.34)","(518.80, 335.40)","(155.94, 9.66)",,,,,"(650.38, 350.09)",,,,,,,,,"(48.76, 178.31)","(288.18, 349.22)",,,,,"(370.81, 68.84)","(137.40, 347.02)","(28.80, 346.44)","(386.67, 350.72)",,,,,,"(379.18, 206.90)",,,,,,,,,,,,"(400.42, 350.58)",,,,,,,"(655.40, 350.24)",,,,"(507.87, 349.54)",,"(493.17, 158.39)",,,,"(11.45, 119.40)",,,,"(384.35, 334.72)",,,"(649.42, 302.16)","(618.44, 292.17)","(13.00, 19.75)",,,,,"(168.29, 349.43)",,"(632.56, 352.45)",,,,,,,"(303.45, 147.82)",,,
225,,,,,,,"(516.80, 157.89)","(518.86, 335.45)","(155.09, 9.03)",,,,,"(650.16, 350.05)",,,,,,,,,"(48.74, 178.28)","(288.02, 349.07)",,,,,"(370.74, 67.29)","(137.80, 347.87)","(27.55, 346.99)","(387.47, 351.13)",,,,,,"(379.10, 206.67)",,,,,,,,,,,,"(400.52, 350.41)",,,,,,,"(655.20, 350.25)",,,,"(507.82, 349.32)",,"(493.21, 158.28)",,,,"(11.51, 117.79)",,,,"(384.81, 334.23)",,,,"(619.00, 291.58)","(12.62, 19.29)",,,,,"(167.44, 349.34)",,"(631.93, 352.13)",,,,,,,"(303.46, 147.04)",,,
226,,,,,,,"(518.24, 155.94)","(519.07, 336.01)",,,,,,"(649.97, 350.08)",,,,,,,,,"(48.68, 178.46)","(287.59, 348.97)",,,,,"(370.67, 65.57)","(138.46, 347.78)","(26.75, 347.19)","(388.24, 351.60)",,,,,,"(379.10, 206.35)",,,,,,,,,,,,"(400.78, 350.38)",,,,,,,"(654.48, 350.26)",,,,"(507.85, 349.50)",,"(493.06, 158.03)",,,,"(12.13, 116.50)","(263.79, 348.85)",,,"(384.95, 334.12)",,,,"(618.86, 290.57)","(11.92, 18.13)",,,,,"(167.30, 349.11)",,"(631.20, 352.00)",,,,,,,"(303.68, 145.73)",,,
227,,,,,,,"(519.64, 154.34)","(519.24, 336.53)",,,,,,"(651.69, 343.08)",,,,,,,,,"(48.64, 178.45)","(287.34, 348.95)",,,,,"(370.57, 65.02)","(139.31, 347.58)","(25.22, 346.99)","(388.77, 351.46)",,,,,,"(378.56, 204.81)",,,,,,,,,,,,"(401.14, 350.37)",,,,,,,"(654.84, 350.12)",,,,"(507.71, 349.51)",,"(492.96, 157.98)",,,,"(12.19, 115.25)","(264.78, 348.78)",,,"(385.69, 334.02)",,,,"(618.54, 289.32)","(11.47, 17.38)",,,,,"(166.97, 349.05)",,"(629.99, 352.37)",,,,,,,"(303.82, 145.30)",,,
228,,,,,,,"(521.10, 152.32)","(519.42, 336.75)",,,,,,"(650.97, 340.01)",,,,,,,,,"(48.57, 178.49)","(290.88, 349.12)",,,,,"(370.73, 64.56)","(140.06, 347.57)","(23.85, 347.34)","(389.20, 351.31)",,,,,,"(378.24, 204.24)",,,,,,,,,,,,"(401.45, 350.40)",,,,,,,"(654.77, 350.12)",,,,"(507.66, 349.41)",,"(492.91, 157.36)",,,,"(12.63, 114.12)","(265.42, 348.68)",,,"(386.09, 333.60)","(661.47, 341.72)",,,"(618.52, 287.54)","(11.24, 17.05)",,,,,"(166.77, 349.06)",,"(629.40, 352.35)",,,,,,,"(304.62, 144.83)",,,
229,,,,,,,"(522.09, 150.61)","(519.54, 336.85)",,,,,,"(650.47, 351.64)",,,,,"(180.54, 327.63)",,,,"(48.54, 178.29)","(288.22, 349.71)",,,,,"(370.91, 63.99)","(141.53, 347.70)","(21.68, 346.77)","(389.82, 351.31)",,,,,,"(378.04, 203.41)",,,,,,,,,,,,"(401.31, 350.41)",,,,,,,"(654.30, 350.15)",,,,"(507.70, 349.22)",,,,,,"(12.80, 113.63)","(265.49, 348.80)",,,"(386.27, 333.20)","(678.08, 338.30)",,,"(618.58, 285.71)","(10.72, 16.40)",,,,,"(166.77, 349.14)",,"(629.50, 352.38)",,,,,,,"(305.56, 143.72)",,,
230,,,,,,,"(523.15, 148.81)","(519.87, 336.81)",,,,,,,,,,,"(181.45, 327.19)",,,,"(48.47, 178.21)","(288.23, 349.43)",,,,,"(371.08, 63.59)","(141.74, 347.59)","(19.44, 347.27)","(389.41, 351.99)",,,,,,"(377.88, 202.83)",,,,,,,,,,,,"(401.59, 350.56)",,"(275.40, 347.04)",,,,,"(654.40, 350.05)",,,,"(507.65, 349.44)",,,,,,"(13.15, 112.03)","(264.80, 348.44)",,,"(386.68, 332.78)","(678.60, 345.67)",,,"(618.29, 283.73)","(10.75, 16.38)",,,,,"(166.79, 349.19)",,"(629.77, 352.39)",,,,,,,"(306.42, 143.11)","(492.65, 154.95)",,
