frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id66,id67,id68,id69,id70,id71,id75,id77,id98,id105,id110,id111,id113,id116,id119,id122,id123,id124,id132,id133,id134,id135,id136,id142,id154,id155,id157,id158,id159,id161,id162,id163,id164,id165,id166,id168,id171,id172,id173,id175,id177,id182,id183,id184,id188,id189,id190,id191,id194,id195,id196,id197,id212,id217,id223,id225,id226,id227,id229,id235,id236,id237,id246,id247,id248,id249,id253,id254,id259,id262,id266,id267,id269,id271,id272,id278,id280,id281,id282,id283,id288,id292,id294,id296,id297,id298,id309,id318,id324,id328,id343,id346,id349,id354,id356,id376,id379,id383,id394,id395,id402,id405,id407,id411,id413,id414,id415,id417,id420,id431,id438,id441,id443,id445,id448,id450,id453,id454,id458,id463,id464,id466,id467,id471,id475,id476,id489,id490,id499,id507,id509,id510,id513,id525,id526,id528,id530,id532,id534,id538,id544,id545,id549,id552,id559
206,,,,,,,,,"(656.59, 197.10)",,,,,,,,"(524.49, 346.51)",,,,,,,,,,,"(162.67, 346.69)",,,,,,,,"(163.66, 326.85)",,,,,,,,,,,,,,,,"(648.63, 212.19)",,,,"(122.53, 320.69)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.88, 175.53)",,,,,,,,"(287.36, 347.17)",,,,,,,,,,,"(507.81, 350.18)",,,,,,"(544.44, 351.25)",,,,,,,,,,,,,,,,,,"(381.33, 352.08)","(547.45, 350.42)","(394.09, 347.18)","(376.19, 337.30)",,,,"(517.74, 349.56)","(541.97, 352.28)",,,,,,,,,,,,"(521.15, 352.32)",,,"(7.45, 183.68)",,"(300.45, 347.98)","(62.71, 191.84)","(147.20, 90.77)","(624.43, 162.36)","(128.92, 25.28)","(368.59, 342.32)","(618.11, 315.68)",,,"(300.63, 80.25)",,,"(661.37, 239.48)","(180.76, 349.42)","(56.45, 78.10)",,,,"(152.59, 242.78)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,"(656.47, 196.18)",,,,,,,,"(524.80, 346.38)",,,,,,,,,,,"(162.60, 346.66)",,,,,,,,,,,,,,,,,,,,,,,,"(648.67, 211.03)",,,,"(122.52, 320.63)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.91, 175.57)",,,,,,,,"(287.27, 347.11)",,,,,,,,,,,"(507.73, 350.11)",,,,,,"(544.42, 351.66)",,,,,,,,,,,,,,,,,,"(381.41, 352.02)",,"(394.30, 346.95)","(376.40, 335.76)",,,,"(517.40, 349.29)",,,,,,,,,,,,,"(521.09, 352.05)",,,"(7.49, 183.62)",,"(300.48, 347.99)","(63.77, 194.09)","(146.93, 88.87)","(626.28, 160.68)","(128.78, 22.89)","(368.31, 342.21)","(618.14, 315.74)",,,"(299.80, 78.34)",,,"(661.35, 239.47)","(180.82, 349.43)","(57.22, 74.99)",,,,"(153.05, 241.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,"(656.46, 195.40)",,,,,,,,"(524.83, 346.38)",,,,,,,,,,,"(162.45, 346.59)",,,,,,,,,,,,,,,,,,,,,,,,"(648.61, 209.79)",,,,"(122.46, 320.56)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.94, 175.55)",,,,,,,,"(287.13, 347.07)",,,,,,,,,,,"(507.98, 350.25)",,,,,,,,,,,,,,,,,,,,,,,,"(381.41, 351.93)",,"(394.53, 346.86)","(376.68, 333.92)",,,,"(515.61, 349.71)",,,,,,,,,,,,,"(520.48, 351.51)",,,"(7.54, 183.58)",,"(300.42, 348.11)","(64.68, 196.30)","(146.82, 86.24)","(627.63, 159.59)","(128.53, 20.98)","(368.03, 341.72)","(618.18, 315.71)",,,"(299.16, 76.11)",,,"(661.39, 239.46)","(180.82, 349.40)","(57.16, 71.54)",,,,"(153.83, 239.07)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,"(656.21, 194.01)",,,,,,,,"(525.48, 346.53)",,,,,,,,,,,"(161.77, 346.26)",,,,,,,,,,,,,,,,,,,,,,,,"(648.58, 208.76)",,,,"(122.50, 320.56)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.90, 175.57)",,,,,,,,"(287.19, 347.03)",,,,,,,,,,,"(508.31, 350.37)",,,,,,,,,,,,,,,,,,,,,,,,"(381.42, 352.22)",,"(394.46, 346.80)","(377.14, 332.65)",,,,,,,,,,,,,,,,,"(520.44, 350.86)",,,"(7.54, 183.60)",,"(300.12, 348.11)","(65.04, 198.08)","(146.81, 83.49)","(629.46, 158.45)","(128.41, 20.64)","(368.04, 341.20)","(618.19, 315.72)",,,"(298.16, 74.67)",,,"(661.43, 239.49)","(180.83, 349.41)","(57.69, 68.37)",,,,"(154.02, 236.92)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,"(655.92, 192.80)",,,,,,,,"(525.85, 346.56)",,,,,,,,,,,"(160.42, 346.46)",,,,,,,,,,,,,,,,,,,,,,,,"(648.61, 207.92)",,,,"(122.47, 320.55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.90, 175.50)",,,,,,,,"(287.09, 346.98)",,,,,,,,,,,"(508.40, 350.32)",,,,,,,,,,,,,,,,,,,,,,,,"(381.30, 352.26)","(546.48, 351.89)","(394.47, 346.74)","(377.23, 330.80)",,,,,"(541.07, 352.03)",,,,,,,,,,,,"(520.41, 350.58)",,,"(7.57, 183.62)",,"(299.49, 348.04)","(65.85, 199.85)","(147.62, 81.02)","(630.95, 157.50)","(128.08, 21.05)","(367.87, 340.60)","(618.19, 315.72)",,,"(296.82, 73.85)",,,"(661.44, 239.50)","(180.80, 349.41)","(57.91, 64.80)",,,,"(155.20, 234.75)",,"(128.12, 12.31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,"(655.48, 191.52)",,,,,,,,"(525.85, 346.87)",,,,,,,,,,,"(159.68, 346.31)",,,,,,,,"(163.13, 326.67)",,,,,,,,,,,,,,,,"(648.60, 207.53)",,,,"(122.36, 320.47)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.95, 175.48)",,,,,,,,"(287.15, 346.77)",,,,,,,,,,,"(509.35, 350.19)",,,,,,,,,,,,,,,,,,,,,,,,"(381.26, 352.22)","(546.41, 352.02)","(394.34, 346.66)","(377.54, 328.39)",,,,,"(541.25, 351.64)",,,,,,,,,,,,"(520.27, 349.67)",,,"(7.49, 183.61)",,"(298.67, 348.28)","(66.36, 201.04)","(148.08, 78.40)","(632.49, 156.36)","(128.03, 19.81)","(368.04, 339.52)","(618.11, 315.70)",,,"(295.38, 71.88)",,,"(661.44, 239.09)","(180.81, 349.40)","(58.52, 61.70)",,,,"(155.59, 232.90)","(299.50, 257.37)","(127.88, 12.33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,"(655.48, 190.82)",,,,,,,,"(526.20, 347.31)",,,,,,,,,,,"(159.34, 346.26)",,,,,,,,"(163.18, 326.71)",,,,,,,,,,,,,,,,"(648.58, 206.95)",,,,"(122.41, 320.53)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.95, 175.52)",,,,,,,,"(287.23, 346.55)",,,,,,,,,,,"(509.81, 350.16)",,,,,,"(546.58, 351.19)",,,,,,,,,,,,,,,,,,"(381.28, 351.82)",,"(394.29, 346.63)","(377.44, 327.59)",,,,,"(541.09, 351.36)",,,,,,,,,,,,"(521.07, 349.13)",,,"(7.53, 183.38)",,"(297.86, 348.38)","(66.75, 202.07)","(148.89, 76.21)","(634.61, 154.82)","(127.84, 17.87)","(367.88, 338.87)","(618.12, 315.70)",,,"(294.44, 70.98)",,,"(661.41, 238.84)","(180.81, 349.41)","(58.78, 58.17)",,,,"(155.95, 230.30)","(299.05, 256.47)","(127.73, 12.94)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,"(655.26, 189.95)",,,,,,,,"(527.11, 347.59)",,,,,,,,,,,"(159.08, 346.01)",,,,,,,,"(163.24, 326.72)",,,,,,,,,,,,,,,,"(648.64, 206.33)",,,,"(122.53, 320.51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.96, 175.46)",,,,,,,,"(287.56, 346.26)",,,,,,,,,,,"(510.18, 350.14)",,,,,,"(546.55, 351.01)",,,,,,,,,,,,,,,,,,"(381.24, 351.77)",,"(393.95, 346.44)","(377.53, 326.01)",,,,,"(541.14, 350.59)",,,,,,,,,,,,"(522.21, 348.83)",,,"(7.54, 183.36)",,"(297.12, 348.42)","(67.97, 203.88)","(150.11, 74.00)","(635.79, 153.75)","(127.81, 16.22)","(367.76, 338.61)","(618.12, 315.68)",,,"(293.53, 69.76)",,,"(661.39, 238.36)","(180.79, 349.43)","(59.39, 55.06)",,,,"(156.65, 228.31)","(299.04, 256.37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,"(655.16, 189.63)",,,,,,,,"(528.23, 347.58)",,,,,,,,,,,"(158.90, 345.85)",,,,,,,,"(163.20, 326.69)",,,,,,,,,,,,,,,,"(648.74, 205.98)",,,,"(122.58, 320.62)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.98, 175.48)",,,,,,,,"(288.31, 346.18)",,,,,,,,,,,"(510.18, 350.19)",,,,,,"(546.45, 351.11)",,"(525.46, 347.80)",,,,,,,,,,,,,,,,"(381.26, 351.76)",,"(393.70, 346.33)","(377.42, 324.04)",,,,,"(540.43, 350.01)",,,,,,,,,,,,"(519.18, 349.47)",,,"(7.54, 183.26)",,"(296.32, 348.35)","(68.76, 204.49)","(151.81, 71.59)","(637.76, 152.67)","(127.29, 16.48)","(367.68, 337.02)","(618.13, 315.42)",,,"(292.24, 68.27)",,,"(661.35, 238.23)","(180.76, 349.45)","(59.95, 51.17)",,,,"(156.64, 226.37)","(299.01, 256.26)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,"(654.96, 189.05)",,,,,,,,"(528.41, 347.48)",,,,,,,,,,,"(158.40, 345.88)",,,,,,,,"(163.16, 326.70)",,,,,,,,,,,,,,,,"(648.75, 205.79)",,,,"(122.54, 321.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.95, 175.53)",,,,,,,,"(289.04, 346.04)",,,,,,,,,,,"(509.69, 350.23)",,,,,,"(546.48, 351.17)",,"(524.94, 347.68)",,,,,,,,,,,,,,,,"(381.40, 351.60)",,"(393.24, 346.09)","(377.29, 323.07)",,,,,"(540.04, 349.78)",,,,,,,,,,,,,,,"(7.52, 183.27)",,"(295.30, 348.53)","(69.36, 205.27)","(153.65, 69.22)","(639.05, 151.70)","(127.22, 16.62)","(368.28, 336.11)","(618.10, 315.23)",,,"(290.84, 67.14)",,,"(661.37, 237.32)","(180.78, 349.47)","(60.21, 47.80)",,,,"(157.22, 224.25)","(298.57, 255.98)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,"(654.65, 188.60)",,,,,,,,,,,,,,,,,,,"(158.08, 345.98)",,,,,,,,"(163.40, 327.33)",,,,,,,,,,,,,,,,"(648.88, 205.77)",,,,"(122.51, 320.63)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.91, 175.52)",,,,,,,,,,,,,,,,,,,"(507.97, 350.14)",,,,,,"(546.63, 351.37)",,,,,,,,,,,,,,,,,,"(381.46, 351.43)",,"(392.82, 345.89)","(377.34, 320.94)",,,,,"(538.75, 349.16)",,,,,,,,,,,,,,,"(7.56, 183.18)",,"(291.52, 348.26)","(70.15, 206.31)","(155.18, 66.86)","(640.43, 150.63)",,"(368.16, 335.39)","(618.08, 315.00)",,,"(289.59, 66.02)",,,"(661.40, 236.00)","(180.80, 349.57)","(60.85, 44.09)",,,,"(157.77, 222.27)","(298.20, 254.90)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,"(654.29, 188.13)",,,,,,,,,,,,,,,,,,,"(157.84, 346.13)",,,,,,,,"(163.36, 327.26)",,,,,,,,,,,,,,,,"(649.01, 205.73)",,,,"(122.70, 320.70)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.89, 175.51)",,,,,,,,,,,,,,,,,,,"(507.94, 350.16)",,,"(542.05, 350.27)",,,"(546.80, 351.29)",,,,,,,,,,,,,,,,,,"(381.50, 351.39)",,"(392.74, 345.89)","(377.05, 319.37)",,,,,"(538.47, 349.23)",,,,,,,,,,,,,,,"(7.57, 183.20)",,"(291.22, 347.83)","(70.73, 207.15)","(156.60, 65.02)","(641.63, 149.78)",,"(368.30, 334.79)","(618.12, 314.55)",,,"(287.91, 64.84)",,,"(661.11, 234.80)","(181.21, 349.74)","(61.21, 40.51)",,,,"(157.61, 219.67)","(297.04, 254.50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,"(654.05, 187.75)",,,,,,,,,,,,,,,,,,,"(157.80, 346.12)",,,,,,,,"(163.44, 327.29)",,,,,,,,,,,,,,,,"(649.19, 205.65)",,,,"(122.70, 320.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.94, 175.55)",,,,,,,,,,,,,,,,,,,"(507.89, 350.13)",,,"(542.48, 350.17)",,,"(547.00, 351.44)",,,,,,,,,,,,,,,,,,"(381.58, 351.54)",,"(392.73, 345.97)","(376.66, 317.80)",,,,,"(537.46, 348.63)",,,,,,,,,,,,"(522.18, 348.86)",,,"(7.55, 183.23)",,"(290.78, 347.59)","(71.03, 207.92)","(158.26, 63.39)","(642.47, 148.84)",,,"(618.11, 314.16)",,,"(286.27, 63.57)",,,"(660.58, 233.63)","(181.45, 349.82)","(61.34, 37.21)",,,,"(157.75, 217.77)","(295.58, 253.76)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,"(654.03, 187.47)",,,,,,,,,,,,,,,,,,,"(157.83, 346.11)",,,,,,,,"(163.31, 327.29)",,,,,,,,,,,,,,,,"(649.13, 205.52)",,,,"(122.59, 320.91)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.92, 175.54)",,,,,,,,,,,,,,,,,,,"(507.93, 350.12)",,,"(542.46, 350.23)",,,"(546.89, 351.36)",,,,,,,,,,,,,,,,,,"(381.60, 351.57)",,"(392.76, 345.97)","(376.34, 315.92)",,,,,"(536.90, 348.34)",,,,,,,,,,,,"(521.60, 348.67)",,,"(7.54, 183.23)",,"(290.36, 347.24)","(71.23, 208.56)","(160.11, 62.22)","(643.36, 147.85)",,,"(618.09, 313.58)",,,"(284.39, 62.38)",,,"(660.02, 232.32)","(181.71, 349.88)","(61.39, 33.58)",,,,"(157.70, 215.44)","(294.31, 252.59)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,"(654.02, 187.18)",,,,,,,,,,,,,,,,,,,"(157.83, 346.12)",,,,,,,,"(163.19, 327.38)",,,,,,,,,,,,,,,,"(649.27, 205.65)",,,,"(122.95, 321.60)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.96, 175.52)",,,,,,,,,,,,,,,,,,,"(508.14, 350.14)",,,"(541.92, 349.89)",,,"(546.80, 351.33)",,,,,,,,,,,,,,,,,,"(381.73, 351.71)","(543.43, 350.48)","(393.51, 346.13)","(376.26, 314.42)",,,,,"(536.97, 348.22)",,,,"(541.12, 349.84)",,,,,,,,"(520.99, 348.62)",,,"(7.63, 183.25)",,"(290.48, 346.98)","(71.91, 209.21)","(161.89, 62.00)","(644.72, 146.82)",,,"(618.13, 313.07)",,,"(282.92, 60.98)","(368.57, 331.51)",,"(659.39, 231.19)","(181.99, 349.91)","(61.76, 30.48)",,,,"(157.40, 213.30)","(293.29, 251.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,"(654.01, 187.21)",,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.54, 328.06)",,,,,,,,,,,,,,,,"(649.22, 205.68)",,,,"(122.83, 321.23)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.93, 175.51)",,,,,,,,,,,,,,,,,,,"(508.28, 350.22)",,,"(542.59, 349.64)",,,"(547.21, 351.19)",,,,,,,,,,,,,,,,,,"(381.76, 351.70)","(543.43, 349.77)","(393.70, 346.13)","(375.72, 313.10)",,,,,"(537.06, 348.07)",,,,,,,,,,,,"(520.31, 348.38)",,,"(7.59, 183.29)",,"(290.60, 346.92)","(72.24, 209.17)","(164.03, 61.76)","(646.27, 145.50)",,,"(618.34, 312.82)",,,"(281.10, 59.10)","(368.47, 330.59)",,"(658.85, 230.21)","(182.16, 349.81)","(61.68, 27.17)",,,,"(157.87, 211.49)","(292.10, 250.24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,"(653.99, 187.23)",,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.55, 327.19)",,,,,,,,,,,,,,,,"(649.18, 205.69)",,,,"(122.76, 321.12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.92, 175.53)",,,,,,,,,,,,,,,,,,,"(508.50, 350.15)",,,,,,"(546.86, 351.17)",,,,,,,,,,,,,,,,,,"(381.51, 351.77)",,"(393.77, 346.13)","(375.09, 311.38)",,,,,"(536.43, 348.01)",,,,,,,,,,,,"(519.24, 348.11)",,,"(7.53, 183.32)",,"(290.72, 346.80)","(72.30, 209.26)","(166.19, 61.55)","(647.70, 144.62)",,,"(618.23, 312.18)",,,"(279.71, 57.90)","(368.68, 329.83)",,"(658.27, 229.28)","(182.10, 349.74)","(61.91, 24.20)",,,,"(157.67, 209.54)","(291.35, 249.19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,"(653.96, 186.80)",,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.58, 327.20)",,,,,,,,,,,,,,,,"(649.21, 205.73)",,,,"(122.78, 321.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.94, 175.51)",,,,,,,,,,,,,,,,,,,"(508.51, 350.10)",,,,,,"(546.99, 351.30)",,,,,,,,,,,,,,,,,,"(381.61, 351.78)",,"(393.72, 346.25)","(374.46, 310.03)",,,,,"(536.79, 348.10)",,,,,,,,,,,,"(518.97, 348.27)",,,"(7.59, 183.31)",,"(292.85, 346.66)","(71.86, 209.09)","(168.35, 61.41)","(649.10, 143.28)",,,"(618.20, 311.66)",,,"(278.57, 56.12)","(368.44, 328.80)",,"(658.18, 227.97)","(182.13, 349.68)","(62.12, 21.96)",,,,"(157.83, 207.03)","(290.37, 248.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,"(653.97, 186.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.53, 327.16)",,,,,,,,,,,,,,,,"(649.26, 205.78)",,,,"(122.65, 320.71)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.89, 175.55)",,,,,,,,,,,,,,,,,,,"(508.65, 350.07)",,,,,,"(548.63, 351.52)",,,,,,,,,,,,,,,,,,"(381.61, 351.81)",,"(393.77, 346.31)","(373.91, 308.79)",,,,,"(536.64, 348.11)",,,,"(542.32, 349.98)",,,,,,,,"(518.63, 348.45)",,,"(7.60, 183.33)",,"(292.85, 346.71)","(71.70, 208.96)","(170.47, 61.16)","(650.31, 141.78)",,,"(618.28, 310.90)",,,"(277.68, 54.45)","(368.48, 327.83)",,"(657.84, 227.02)","(182.10, 349.64)","(62.52, 19.03)",,,,"(157.89, 204.53)","(289.39, 247.48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.37, 326.87)",,,,,,,,,,,,,,,,"(649.31, 205.80)",,,,"(122.58, 320.70)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.84, 175.56)",,,,,,,,,,,,,,,,,,,"(508.85, 349.98)",,,,,,"(549.07, 351.70)",,,,,,,,,,,,,,,,,,"(381.55, 351.82)","(544.49, 350.71)","(393.74, 346.24)","(373.40, 307.79)",,,,,"(536.70, 348.27)",,,,"(543.37, 350.19)",,,,,,,,"(518.64, 348.49)",,,"(7.57, 183.30)",,"(292.83, 346.75)","(70.88, 209.04)","(172.42, 61.28)","(651.56, 140.16)",,,"(618.18, 310.14)",,,"(276.65, 52.49)","(368.35, 326.79)",,"(657.40, 226.03)","(182.11, 349.64)","(62.45, 17.42)",,,,"(157.25, 202.26)","(288.75, 246.49)",,"(149.07, 303.74)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.36, 327.06)",,,,,,,,,,,,,,,,"(649.37, 205.82)",,,,"(122.69, 320.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.96, 175.57)",,,,,,,,,,,,,,,,,,,"(508.84, 350.05)",,,,,,"(549.54, 351.61)",,,,,,,,,,,,,,,,,,"(381.63, 351.77)","(544.86, 350.41)","(393.72, 346.22)","(373.00, 307.01)",,,,,"(538.00, 348.56)",,,,"(543.76, 350.13)",,,,,,,,"(518.65, 348.59)",,,"(7.60, 183.32)",,"(292.85, 346.73)","(69.94, 209.04)","(174.02, 62.14)","(652.65, 138.55)",,,"(618.37, 309.10)",,,"(276.45, 51.12)","(368.57, 326.41)",,"(657.35, 225.95)","(182.13, 349.68)","(62.39, 16.16)",,,,"(157.41, 199.96)","(288.01, 246.14)",,"(148.99, 303.89)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.26, 326.86)",,,,,,,,,,,,,,,,"(649.23, 205.79)",,,,"(122.64, 320.69)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16.97, 175.62)",,,,,,,,,,,,,,,,,,,"(508.52, 350.05)",,,,,,"(550.25, 350.92)",,,,,,,,,,,,,,,,,,"(381.52, 351.74)","(545.52, 348.70)","(393.63, 346.19)","(372.33, 306.04)",,,,,"(537.44, 347.91)",,,,"(542.29, 349.08)",,,,,,,,"(518.70, 348.58)",,,"(7.55, 183.32)",,"(292.64, 346.71)","(68.63, 208.95)","(174.53, 63.92)","(653.24, 137.49)",,,"(618.95, 308.07)",,,"(275.14, 48.46)","(368.52, 325.40)",,"(657.36, 225.94)","(182.13, 349.65)","(62.35, 15.47)",,,,"(157.00, 197.55)","(287.21, 245.65)",,"(149.03, 302.92)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.34, 327.05)",,,,,,,,,,,,,,,,"(649.36, 205.84)",,,,"(123.03, 320.88)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(17.06, 175.59)",,,,,,,,,,,,,,,,,,,"(508.57, 350.09)",,,,,,"(551.39, 349.64)",,,,,,,,,,,,,,,,,,"(381.51, 351.80)","(545.12, 350.15)","(393.63, 346.35)","(372.09, 305.82)",,,,,"(537.02, 348.12)",,,,"(543.47, 349.77)",,,,,,,,"(518.70, 348.74)",,,"(7.57, 183.28)",,"(292.78, 347.10)","(67.11, 208.44)","(174.73, 65.48)","(653.24, 137.64)",,,"(619.93, 306.56)",,,"(274.69, 46.19)","(368.35, 324.52)",,"(657.34, 226.00)","(182.05, 349.75)","(62.03, 15.71)",,,,"(156.65, 194.81)","(286.44, 244.94)",,"(149.46, 302.70)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.61, 327.12)",,,,,,,,,,,,,,,,"(649.36, 205.85)",,,,"(123.00, 320.54)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(17.02, 175.55)",,,,,,,,,,,,,,,,,,,"(508.44, 350.07)",,,,,,,,,,,,,,,,,,,,,,,,"(381.39, 351.69)",,"(393.55, 346.35)","(371.53, 304.99)",,,,,"(537.20, 348.37)",,,,"(543.73, 349.51)",,,,,,,,"(518.65, 348.74)",,,"(7.60, 183.27)",,"(292.68, 347.41)","(65.78, 207.82)","(175.21, 67.52)","(653.25, 137.63)",,,"(620.18, 305.32)",,,"(273.68, 43.89)","(368.55, 323.20)",,"(657.35, 225.98)","(182.02, 349.79)",,,,,"(157.22, 192.52)","(285.63, 243.94)",,"(149.95, 301.79)","(546.62, 349.72)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.41, 327.02)",,,,,,,,,,,,,,,,"(649.34, 205.83)",,,,"(122.70, 320.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(17.03, 175.51)",,,,,,,,,,,,,,,,,,,"(508.70, 349.93)",,,,,,,,,,,,,,,,,,,,,,,,"(381.38, 351.65)",,"(393.53, 346.34)","(371.25, 303.94)",,,,,"(536.86, 348.24)",,,,"(543.72, 349.38)",,,,,,,,"(518.08, 348.44)",,,"(7.53, 183.24)",,"(292.80, 347.38)","(63.83, 207.36)","(176.15, 69.94)","(653.26, 137.64)",,,"(621.03, 304.19)",,,"(272.94, 41.62)","(368.68, 322.30)",,"(657.36, 225.99)","(181.92, 349.76)",,,,,"(157.68, 191.12)","(284.57, 243.30)",,"(150.69, 300.61)","(546.56, 349.63)",,"(634.56, 134.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(163.43, 326.98)",,,,,,,,,,,,,,,,"(649.34, 205.84)",,,,"(122.80, 320.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(17.02, 175.58)",,,,,,,,,,,,,,,,,,,"(508.70, 349.89)",,,,,,,,,,,,,,,,,,,,,,,,"(381.33, 351.66)",,"(393.46, 346.48)","(370.92, 302.64)","(540.14, 349.01)",,,,"(536.89, 348.23)",,,,"(543.75, 349.30)",,,,,,,,"(517.86, 348.40)",,,"(7.43, 182.81)",,"(293.15, 347.54)","(61.91, 207.63)","(177.09, 72.33)","(653.22, 137.62)",,,"(621.88, 302.97)",,,"(272.19, 38.84)","(369.01, 321.09)",,"(657.33, 225.96)","(181.95, 349.74)",,,,,"(158.83, 189.26)","(283.16, 242.15)",,"(151.18, 299.46)","(546.45, 349.61)",,"(634.48, 134.28)",,"(551.41, 349.76)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
